id_file	file	page	page_typo	page_typo	date	pv
50799	File:ETH-BIB-Heim, Arnold (1882-1965)-Portrait-Portr 06300.tif	Arnold Heim	de	article	2017-07-01	1
50799	File:ETH-BIB-Heim, Arnold (1882-1965)-Portrait-Portr 06300.tif	Arnold Heim	de	article	2017-08-01	0
50799	File:ETH-BIB-Heim, Arnold (1882-1965)-Portrait-Portr 06300.tif	Arnold Heim	de	article	2017-09-01	1
50799	File:ETH-BIB-Heim, Arnold (1882-1965)-Portrait-Portr 06300.tif	Arnold Heim	de	article	2017-10-01	0
50799	File:ETH-BIB-Heim, Arnold (1882-1965)-Portrait-Portr 06300.tif	Arnold Heim	de	article	2017-11-01	1
50799	File:ETH-BIB-Heim, Arnold (1882-1965)-Portrait-Portr 06300.tif	Arnold Heim	de	article	2017-12-01	1
50799	File:ETH-BIB-Heim, Arnold (1882-1965)-Portrait-Portr 06300.tif	Arnold Heim	de	article	2018-01-01	0
50799	File:ETH-BIB-Heim, Arnold (1882-1965)-Portrait-Portr 06300.tif	Arnold Heim	de	article	2018-02-01	2
50799	File:ETH-BIB-Heim, Arnold (1882-1965)-Portrait-Portr 06300.tif	Arnold Heim	de	article	2018-03-01	0
50799	File:ETH-BIB-Heim, Arnold (1882-1965)-Portrait-Portr 06300.tif	Arnold Heim	de	article	2018-04-01	0
50799	File:ETH-BIB-Heim, Arnold (1882-1965)-Portrait-Portr 06300.tif	Arnold Heim	de	article	2018-05-01	1
50799	File:ETH-BIB-Heim, Arnold (1882-1965)-Portrait-Portr 06300.tif	Arnold Heim	de	article	2018-06-01	0
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2016-04-01	9
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2016-05-01	14
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2016-06-01	9
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2016-07-01	9
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2016-08-01	4
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2016-09-01	2
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2016-10-01	5
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2016-11-01	3
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2016-12-01	6
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2017-01-01	8
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2017-02-01	6
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2017-03-01	5
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2017-04-01	4
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2017-05-01	10
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2017-06-01	6
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2017-07-01	6
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2017-08-01	0
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2017-09-01	4
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2017-10-01	5
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2017-11-01	10
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2017-12-01	6
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2018-01-01	6
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2018-02-01	12
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2018-03-01	16
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2018-04-01	4
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2018-05-01	1
48888	File:Kurt Gloor 1972.jpg	Kurt Gloor	en	article	2018-06-01	2
1725	File:ETH-BIB-Amsterdam-Weitere-LBS MH02-45-0006.tif	Brug 332	nl	article	2018-04-01	1
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2016-04-01	2
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2016-05-01	2
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2016-06-01	0
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2016-07-01	3
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2016-08-01	6
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2016-09-01	1
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2016-10-01	0
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2016-11-01	1
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2016-12-01	0
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2017-01-01	0
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2017-02-01	0
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2017-03-01	1
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2017-04-01	0
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2017-05-01	3
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2017-06-01	3
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2017-07-01	1
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2017-08-01	0
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2017-09-01	1
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2017-10-01	2
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2017-11-01	2
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2017-12-01	0
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2018-03-01	0
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2018-04-01	0
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2018-05-01	0
6083	File:ETH-BIB-Brunner, William (1878-1958)-Portrait-Portr 00050.tif	William Otto Brunner	es	article	2018-06-01	1
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2016-04-01	2
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2016-05-01	2
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2016-06-01	0
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2016-07-01	2
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2016-08-01	1
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2016-09-01	1
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2016-10-01	5
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2016-11-01	2
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2016-12-01	1
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2017-01-01	6
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2017-02-01	0
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2017-03-01	0
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2017-04-01	0
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2017-05-01	3
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2017-06-01	1
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2017-07-01	1
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2017-08-01	0
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2017-09-01	1
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2017-10-01	0
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2017-11-01	1
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2017-12-01	1
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2018-01-01	0
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2018-02-01	2
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2018-03-01	0
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2018-04-01	0
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2018-05-01	1
3433	File:ETH-BIB-Basel, Mustermesse, MUBA-LBS H1-016084.tif	Mustermesse Basel	de	article	2018-06-01	0
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2016-04-01	2
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2016-05-01	3
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2016-08-01	2
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2016-10-01	2
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2016-11-01	1
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2016-12-01	0
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2017-01-01	1
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2017-02-01	1
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2017-03-01	1
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2017-04-01	3
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2017-05-01	2
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2017-06-01	1
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2017-08-01	1
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2017-10-01	5
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2018-01-01	3
30256	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.tif (cropped).jpg	Lester Allan Pelton	it	article	2018-02-01	2
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2016-04-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2016-06-01	1
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2016-07-01	1
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2016-08-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2016-09-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2016-10-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2016-11-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2016-12-01	1
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2017-01-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2017-02-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2017-03-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2017-05-01	1
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2017-06-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2017-07-01	2
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2017-08-01	1
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2017-09-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2017-10-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2017-11-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2017-12-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2018-01-01	1
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2018-02-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2018-03-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2018-04-01	1
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2018-05-01	0
31919	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	Benjamin Recordon	fr	article	2018-06-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2016-04-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2016-05-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2016-06-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2016-07-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2016-08-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2016-09-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2016-10-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2016-11-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2016-12-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2017-02-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2017-03-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2017-04-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2017-05-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2017-06-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2017-09-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2017-12-01	0
31884	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	Johann Jakob Rebstein	ca	article	2018-02-01	0
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2016-04-01	2
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2016-05-01	2
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2016-06-01	0
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2016-07-01	2
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2016-08-01	1
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2016-09-01	1
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2016-10-01	5
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2016-11-01	2
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2016-12-01	1
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2017-01-01	6
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2017-02-01	0
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2017-03-01	0
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2017-04-01	0
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2017-05-01	3
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2017-06-01	1
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2017-07-01	1
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2017-08-01	0
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2017-09-01	1
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2017-10-01	0
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2017-11-01	1
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2017-12-01	1
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2018-01-01	0
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2018-02-01	2
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2018-03-01	0
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2018-04-01	0
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2018-05-01	1
51793	File:ETH-BIB-Ascona, Flugplatz-LBS H1-016368.tif	Aerodromo Ascona	de	article	2018-06-01	0
38605	File:ETH-BIB-Stodola, Emil (1862-1945)-Portrait-Portr 10885.tif	Emil Stodola	cs	article	2016-04-01	0
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2016-04-01	2
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2016-05-01	2
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2016-06-01	0
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2016-07-01	2
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2016-08-01	1
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2016-09-01	1
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2016-10-01	5
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2016-11-01	2
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2016-12-01	1
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2017-01-01	6
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2017-02-01	0
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2017-03-01	0
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2017-04-01	0
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2017-05-01	3
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2017-06-01	1
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2017-07-01	1
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2017-08-01	0
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2017-09-01	1
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2017-10-01	0
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2017-11-01	1
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2017-12-01	1
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2018-01-01	0
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2018-02-01	2
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2018-03-01	0
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2018-04-01	0
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2018-05-01	1
45211	File:ETH-BIB-Wädenswil aus 200 m-Inlandflüge-LBS MH01-001706.tif	Wädenswil	de	article	2018-06-01	0
17857	File:ETH-BIB-Hoher Priester der Wallfahrtskirche von Debre Libanos-Abessinienflug 1934-LBS MH02-22-0458.tif	Debre Libanos	en	article	2016-04-01	9
17857	File:ETH-BIB-Hoher Priester der Wallfahrtskirche von Debre Libanos-Abessinienflug 1934-LBS MH02-22-0458.tif	Debre Libanos	en	article	2016-05-01	14
17857	File:ETH-BIB-Hoher Priester der Wallfahrtskirche von Debre Libanos-Abessinienflug 1934-LBS MH02-22-0458.tif	Debre Libanos	en	article	2016-06-01	9
17857	File:ETH-BIB-Hoher Priester der Wallfahrtskirche von Debre Libanos-Abessinienflug 1934-LBS MH02-22-0458.tif	Debre Libanos	en	article	2016-07-01	9
17857	File:ETH-BIB-Hoher Priester der Wallfahrtskirche von Debre Libanos-Abessinienflug 1934-LBS MH02-22-0458.tif	Debre Libanos	en	article	2016-08-01	4
17857	File:ETH-BIB-Hoher Priester der Wallfahrtskirche von Debre Libanos-Abessinienflug 1934-LBS MH02-22-0458.tif	Debre Libanos	en	article	2016-09-01	2
17857	File:ETH-BIB-Hoher Priester der Wallfahrtskirche von Debre Libanos-Abessinienflug 1934-LBS MH02-22-0458.tif	Debre Libanos	en	article	2016-10-01	5
