File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-27.tif	tif	2017-02-09T10:18:29Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-28.tif	tif	2017-02-09T10:18:46Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-29.tif	tif	2017-02-09T10:18:57Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-30.tif	tif	2017-02-09T10:19:08Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-31.tif	tif	2017-02-09T10:19:14Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-32.tif	tif	2017-02-09T10:19:57Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-33.tif	tif	2017-02-09T10:19:26Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-34.tif	tif	2017-02-09T10:20:18Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-35.tif	tif	2017-02-09T10:19:40Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-41.tif	tif	2017-02-09T10:21:49Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-42.tif	tif	2017-02-09T10:21:51Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-43.tif	tif	2017-02-09T10:22:15Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-44.tif	tif	2017-02-09T10:22:38Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-45.tif	tif	2017-02-09T10:22:17Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-46.tif	tif	2017-02-09T10:22:56Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-47.tif	tif	2017-02-09T10:22:51Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-48.tif	tif	2017-02-09T10:24:07Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-49.tif	tif	2017-02-09T10:23:21Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-50.tif	tif	2017-02-09T10:23:41Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-51.tif	tif	2017-02-09T10:24:18Z	Public domain	BITMAP
File:ETH-BIB-Berneralpenflug-Inlandflüge-LBS MH05-11-52.tif	tif	2017-02-09T10:24:11Z	Public domain	BITMAP
File:ETH-BIB-Bernhalden bei Krummenau-LBS H1-014894.tif	tif	2017-06-12T16:11:34Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernhard Studer 1794 - 1887, Porträt-Dia 247-09768.tif	tif	2018-04-25T18:06:58Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernhardzell v. S. aus 400 m-Inlandflüge-LBS MH01-005481.tif	tif	2017-02-03T21:10:08Z	Public domain	BITMAP
File:ETH-BIB-Bernhardzell-LBS H1-011768.tif	tif	2017-06-09T14:47:22Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernhardzell-LBS H1-017557.tif	tif	2017-06-15T11:51:57Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernhardzell-LBS H1-017558.tif	tif	2017-06-15T11:52:00Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berni Wehrli Eisenhut östlich Bachalp See-Dia 247-13807.tif	tif	2018-04-26T09:45:49Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge - Val Fedoz with Piz Saletschina and Piz Fora -LBS MH05-73-03.tiff	tiff	2017-02-09T15:40:51Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge - Val Fex mit Piz Tremoggia - LBS MH05-73-01.tiff	tiff	2017-02-09T15:38:16Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge - Val Forno - LBS MH05-73-05.tiff	tiff	2017-02-09T15:41:19Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge - Val Forno - LBS MH05-73-06.tiff	tiff	2017-02-09T15:41:43Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge - Val Forno mit Vadret del Forno - LBS MH05-73-04.tiff	tiff	2017-02-09T15:41:14Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-09.tif	tif	2017-02-09T15:55:29Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-10.tif	tif	2017-02-09T15:56:57Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-11.tif	tif	2017-02-09T15:57:30Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-12.tif	tif	2017-02-09T15:13:02Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-13.tif	tif	2017-02-09T15:21:38Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-14.tif	tif	2017-02-09T15:22:17Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-15.tif	tif	2017-02-09T15:24:54Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-16.tif	tif	2017-02-09T15:25:37Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-17.tif	tif	2017-02-09T16:02:17Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-18.tif	tif	2017-02-09T16:03:10Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-19.tif	tif	2017-02-09T16:05:07Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-20.tif	tif	2017-02-09T16:05:42Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-21.tif	tif	2017-02-09T16:05:59Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-22.tif	tif	2017-02-09T15:17:17Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-23.tif	tif	2017-02-09T15:18:18Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-24.tif	tif	2017-02-09T15:19:01Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-25.tif	tif	2017-02-09T15:19:53Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-26.tif	tif	2017-02-09T15:20:15Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-27.tif	tif	2017-02-09T15:21:20Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-28.tif	tif	2017-02-09T15:22:09Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-39.tif	tif	2017-02-09T16:17:44Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-40.tif	tif	2017-02-09T16:17:57Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-41.tif	tif	2017-02-09T16:19:44Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-42.tif	tif	2017-02-09T15:26:35Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-43.tif	tif	2017-02-09T15:26:53Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-44.tif	tif	2017-02-09T15:27:48Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-45.tif	tif	2017-02-09T15:28:01Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-46.tif	tif	2017-02-09T15:28:22Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-47.tif	tif	2017-02-09T15:09:04Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-48.tif	tif	2017-02-09T15:11:40Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-49.tif	tif	2017-02-09T15:15:13Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-50.tif	tif	2017-02-09T15:18:26Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-51.tif	tif	2017-02-09T15:22:05Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-52.tif	tif	2017-02-09T15:28:13Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-53.tif	tif	2017-02-09T15:30:01Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-54.tif	tif	2017-02-09T15:29:49Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-55.tif	tif	2017-02-09T15:29:52Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-56.tif	tif	2017-02-09T15:31:54Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-57.tif	tif	2017-02-09T15:17:45Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-58.tif	tif	2017-02-09T15:17:01Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-59.tif	tif	2017-02-09T15:19:28Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-60.tif	tif	2017-02-09T15:23:05Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-61.tif	tif	2017-02-09T15:23:28Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-62.tif	tif	2017-02-09T15:31:35Z	Public domain	BITMAP
File:ETH-BIB-Bernina - Piz Roseg v. S.-Inlandflüge-LBS MH05-73-63.tif	tif	2017-02-09T15:31:28Z	Public domain	BITMAP
File:ETH-BIB-Bernina, Morteratschgletscher-LBS H1-017946.tif	tif	2017-06-15T13:17:01Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernina, Morteratschgletscher-LBS H1-017954.tif	tif	2017-06-15T13:17:51Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernina, Piz Zupo, Bernina, Morteratsch-LBS H1-017948.tif	tif	2017-06-15T13:16:40Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernina, Piz Zupo, Morteratsch-LBS H1-017951.tif	tif	2017-06-15T13:18:09Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernina, Scerscen, Piz Roseg-LBS H1-017953.tif	tif	2017-06-15T13:18:09Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernina, Suol, Val da Fain, Piz Albris, Piz Languard v. S. aus 3000 m-Inlandflüge-LBS MH01-007837.tif	tif	2017-02-03T23:02:49Z	Public domain	BITMAP
File:ETH-BIB-Bernina, Tschiervagletscher-Dia 247-03368.tif	tif	2018-04-24T20:36:23Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernina-Gruppe von Muottas Muraigl-Dia 247-15964.tif	tif	2018-04-26T17:52:55Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernina-Inlandflüge-LBS MH05-71-25.tif	tif	2017-02-09T15:47:34Z	Public domain	BITMAP
File:ETH-BIB-Bernina-Inlandflüge-LBS MH05-71-26.tif	tif	2017-02-09T15:48:59Z	Public domain	BITMAP
File:ETH-BIB-Bernina-Inlandflüge-LBS MH05-71-27.tif	tif	2017-02-09T15:21:48Z	Public domain	BITMAP
File:ETH-BIB-Bernina-Inlandflüge-LBS MH05-71-28.tif	tif	2017-02-09T15:22:14Z	Public domain	BITMAP
File:ETH-BIB-Bernina-Inlandflüge-LBS MH05-71-29.tif	tif	2017-02-09T15:22:45Z	Public domain	BITMAP
File:ETH-BIB-Bernina-Inlandflüge-LBS MH05-71-30.tif	tif	2017-02-09T15:23:04Z	Public domain	BITMAP
File:ETH-BIB-Bernina-LBS H1-017947.tif	tif	2017-06-15T13:17:01Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berninabach-Wasserfall ob Morteratsch (mittlerer)-Dia 247-12165.tif	tif	2018-04-26T03:22:37Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berninabach-Wasserfall ob Morteratsch (oberer)-Dia 247-12164.tif	tif	2018-04-26T03:22:35Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berninagruppe mit Piz Bernina und Biancograt von NW-Inlandflüge-LBS MH01-007655.tif	tif	2017-02-03T23:33:54Z	Public domain	BITMAP
File:ETH-BIB-Berninagruppe mit Piz Bernina und Biancograt von NW-Inlandflüge-LBS MH01-007656.tif	tif	2017-02-03T23:36:34Z	Public domain	BITMAP
File:ETH-BIB-Berninagruppe mit Piz Bernina und Biancograt-Inlandflüge-LBS MH01-007653.tif	tif	2017-02-03T23:08:20Z	Public domain	BITMAP
File:ETH-BIB-Berninagruppe v. N. W. aus 3500 m-Inlandflüge-LBS MH01-004474.tif	tif	2017-02-03T15:56:01Z	Public domain	BITMAP
File:ETH-BIB-Berninagruppe v. N. W. aus 3600 m-Inlandflüge-LBS MH01-007863.tif	tif	2017-02-03T23:59:12Z	Public domain	BITMAP
File:ETH-BIB-Berninagruppe von Westen, davor Sellagletscher und Roseggletscher-Inlandflüge-LBS MH01-007669.tif	tif	2017-02-03T23:21:53Z	Public domain	BITMAP
File:ETH-BIB-Berninagruppe von Westen-Inlandflüge-LBS MH01-007663.tif	tif	2017-02-03T23:11:02Z	Public domain	BITMAP
File:ETH-BIB-Berninagruppe von WSW-Inlandflüge-LBS MH01-007664.tif	tif	2017-02-03T23:41:40Z	Public domain	BITMAP
File:ETH-BIB-Berninagruppe, Monte Disgrazia v. N. aus 4500 m-Inlandflüge-LBS MH01-000878.tif	tif	2016-12-15T15:51:54Z	Public domain	BITMAP
File:ETH-BIB-Berninagruppe-Inlandflüge-LBS MH01-005075.tif	tif	2017-02-03T18:54:10Z	Public domain	BITMAP
File:ETH-BIB-Berninagruppe-Inlandflüge-LBS MH01-007661.tif	tif	2017-02-03T22:04:35Z	Public domain	BITMAP
File:ETH-BIB-Berninagruppe-Inlandflüge-LBS MH01-007671.tif	tif	2017-02-03T23:23:33Z	Public domain	BITMAP
File:ETH-BIB-Berninapass oberhalb Poschiavo-LBS H1-017981.tif	tif	2017-06-15T13:24:30Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berninapass v. S.-Inlandflüge-LBS MH01-005083.tif	tif	2017-02-03T18:52:49Z	Public domain	BITMAP
File:ETH-BIB-Berninapass, Blick nach Nordwesten, Val Bernina-LBS H1-017960.tif	tif	2017-06-15T13:19:57Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berninapass, Blick nach Nordwesten, Val Bernina-LBS H1-017961.tif	tif	2017-06-15T13:20:16Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berninapass, Blick nach Südosten, Piz Sena-LBS H1-017959.tif	tif	2017-06-15T13:18:58Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berninapass, Blick nach Südosten, Piz Sena-LBS H1-017962.tif	tif	2017-06-15T13:20:21Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berninapass, Blick nach Südosten, Piz Sena-LBS H1-017964.tif	tif	2017-06-15T13:20:17Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berninapass, Blick nach Südosten, Piz Sena-LBS H1-017966.tif	tif	2017-06-15T13:21:00Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berninapass, Blick nach Südsüdosten, Val Poschiavo-LBS H1-017963.tif	tif	2017-06-15T13:20:22Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berninapass, Lago Bianco, Piz Paradisino v. W. aus 5000 m-Inlandflüge-LBS MH01-000874.tif	tif	2016-12-15T15:50:59Z	Public domain	BITMAP
File:ETH-BIB-Berninapass, Piz Palü v. N. W. aus 3500 m-Inlandflüge-LBS MH01-000876.tif	tif	2016-12-15T15:52:19Z	Public domain	BITMAP
File:ETH-BIB-Berninapass, Stausee Lago Bianco, Cima di Saoseo v. N. W. aus 3400 m-Inlandflüge-LBS MH01-008078.tif	tif	2017-02-04T00:20:43Z	Public domain	BITMAP
File:ETH-BIB-Berninapass, Val di Poschiavo, Puschlav v. N. W.-Inlandflüge-LBS MH01-005081.tif	tif	2017-02-03T18:58:19Z	Public domain	BITMAP
File:ETH-BIB-Berninapass, Val di Poschiavo, Puschlav v. N. W.-Inlandflüge-LBS MH01-005082.tif	tif	2017-02-03T20:00:39Z	Public domain	BITMAP
File:ETH-BIB-Berninapass,Valle di Campo, Cima di Saoseo v. N. W. aus 3400 m-Inlandflüge-LBS MH01-007838.tif	tif	2017-02-03T23:04:23Z	Public domain	BITMAP
File:ETH-BIB-Berninapass-LBS H1-025735.tif	tif	2017-06-21T11:04:46Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bernoulli, Daniel (1700-1782)-Portrait-Portr 10971.jpg	jpg	2017-05-30T20:21:36Z	Public domain	BITMAP
File:ETH-BIB-Bernoulli, Daniel (1700-1782)-Portrait-Portr 10971.tif	tif	2017-05-30T15:26:55Z	Public domain	BITMAP
File:ETH-BIB-Bernoulli, Daniel (1700-1782)-Portrait-Portr 10971.tif (cropped).jpg	jpg	2017-05-30T20:23:45Z	Public domain	BITMAP
File:ETH-BIB-Bernoulli, Hans (1876-1959)-Portrait-Portr 00029.tif	tif	2017-05-30T14:07:07Z	Public domain	BITMAP
File:ETH-BIB-Bernoulli, Rudolf (1880-1948)-Portrait-Portr 00794.tif	tif	2017-05-30T14:18:46Z	Public domain	BITMAP
File:ETH-BIB-Beromünster aus 300 m-Inlandflüge-LBS MH01-003608.tif	tif	2016-12-22T17:55:21Z	Public domain	BITMAP
File:ETH-BIB-Beromünster aus 400 m-Inlandflüge-LBS MH01-003607.tif	tif	2016-12-22T16:56:10Z	Public domain	BITMAP
File:ETH-BIB-Beromünster, Landessender-LBS H1-011746.tif	tif	2017-06-09T14:42:30Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-008888.tif	tif	2017-06-08T15:30:52Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-008889.tif	tif	2017-06-08T15:31:07Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-008890.tif	tif	2017-06-08T15:30:46Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-009368.tif	tif	2017-06-08T17:17:45Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-011745.tif	tif	2017-06-09T14:42:36Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-021784.tif	tif	2017-06-19T17:50:36Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-021785.tif	tif	2017-06-19T17:50:32Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-022186.tif	tif	2017-06-19T19:27:28Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-022750.tif	tif	2017-06-19T21:47:44Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-022773.tif	tif	2017-06-19T21:53:25Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-022775.tif	tif	2017-06-19T21:53:06Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-024373.tif	tif	2017-06-20T04:17:58Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-024384.tif	tif	2017-06-20T04:19:52Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-029015.tif	tif	2017-07-10T15:26:32Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Beromünster-LBS H1-029016.tif	tif	2017-07-10T15:26:03Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berschis b. Flums aus 300 m-Inlandflüge-LBS MH01-003511.tif	tif	2016-12-22T16:33:57Z	Public domain	BITMAP
File:ETH-BIB-Berschis, Sichelchamm, Fulfirst, Rheintal v. S. W. aus 3600 m-Inlandflüge-LBS MH01-001524.tif	tif	2016-12-15T17:34:01Z	Public domain	BITMAP
File:ETH-BIB-Berschis-LBS H1-010085.tif	tif	2017-06-08T20:02:01Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berschis-LBS H1-024070.tif	tif	2017-06-20T03:14:19Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berschis-LBS H1-024074.tif	tif	2017-06-20T03:14:23Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berzona, Haus von Max Frisch-Com LC0361-00B-003-001-001.jpg	jpg	2018-02-24T04:23:43Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berzona, Haus von Max Frisch-Com LC0361-00B-003-001-001.tiff	tiff	2017-06-13T11:29:45Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berzona, Loco-LBS H1-023964.tif	tif	2017-06-20T02:44:15Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berzona, Loco-LBS H1-023965.tif	tif	2017-06-20T02:44:32Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berzona, Loco-LBS H1-023966.tif	tif	2017-06-20T02:45:26Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Berzona, Loco-LBS H1-024089.tif	tif	2017-06-20T03:14:07Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Citadelle von der Porte Rivotte-Dia 247-10893.tif	tif	2018-04-25T22:41:34Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Doubs abwärts (linker Arm) vom Port de la République-Dia 247-10897.tif	tif	2018-04-25T22:42:52Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Doubs abwärts, gegen Port de la République-Dia 247-10896.tif	tif	2018-04-25T22:43:05Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Doubs aufwärts vom Port de la République-Dia 247-10899.tif	tif	2018-04-25T22:42:59Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Doubs-Barrage vom Port de la République-Dia 247-10900.tif	tif	2018-04-25T22:44:57Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Fontain de Flore-Dia 247-10902.tif	tif	2018-04-25T22:43:49Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Monument aux Morts und Bahnhof Viotte-Dia 247-10903.tif	tif	2018-04-25T22:43:48Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Monument Chardonnet-Dia 247-10901.tif	tif	2018-04-25T22:43:49Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Porte Noire gegen Cathédrale St. Jean-Dia 247-10890.tif	tif	2018-04-25T22:41:30Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Porte Rivotte-Dia 247-10892.tif	tif	2018-04-25T22:41:32Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Rhein-Rhone-Canal, Oestlicher Eingang-Dia 247-10895.tif	tif	2018-04-25T22:41:54Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Rhein-Rhone-Canal, Schleuse am Ost-Eingang-Dia 247-10894.tif	tif	2018-04-25T22:41:54Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besançon, Rue Chambrier abwärts-Dia 247-10891.tif	tif	2018-04-25T22:42:37Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Besucher in Dorf im Sudan-Abessinienflug 1934-LBS MH02-22-0934.tif	tif	2016-08-17T13:42:08Z	Public domain	BITMAP
File:ETH-BIB-Betanken der Fokker-Kilimanjaroflug 1929-30-LBS MH02-07-0132.tif	tif	2016-06-21T10:19:03Z	Public domain	BITMAP
File:ETH-BIB-Betankung der Fokker F. VII b-3m, CH-192-Abessinienflug 1934-LBS MH02-22-0911.tif	tif	2016-08-17T13:37:19Z	Public domain	BITMAP
File:ETH-BIB-Betankung der Fokker F. VII b-3m, CH-192-Abessinienflug 1934-LBS MH02-22-0912.tif	tif	2016-08-17T13:37:37Z	Public domain	BITMAP
File:ETH-BIB-Betankung der Fokker F. VII b-3m, CH-192-Abessinienflug 1934-LBS MH02-22-0913.tif	tif	2016-08-17T13:37:44Z	Public domain	BITMAP
File:ETH-BIB-Betankung der Lockheed 9 B Orion, CH-168 (HB-LAJ) in Dübendorf-Inlandflüge-LBS MH05-30-04.tif	tif	2017-02-09T12:59:30Z	Public domain	BITMAP
File:ETH-BIB-Betanços, Poble Espanyol, Barcelona-Nordafrikaflug 1932-LBS MH02-13-0609.tif	tif	2016-08-16T11:39:50Z	Public domain	BITMAP
File:ETH-BIB-Betendes walliser Mädchen am Bisse-Dia 247-F-00171.tif	tif	2018-04-26T19:55:31Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bethanien, Grab Lazarus-Dia 247-F-00657.tif	tif	2018-04-26T21:21:31Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bethlehem (Menzingen), Schönbrunn-LBS H1-017393.tif	tif	2017-06-15T11:16:42Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bethlehem (Menzingen), Schönbrunn-LBS H1-017394.tif	tif	2017-06-15T11:16:47Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bethlehem, Geburtskirche und armenisches Kloster-Dia 247-F-00633.tif	tif	2018-04-26T21:14:18Z	CC BY-SA 4.0	BITMAP
File:ETH-BIB-Bethlehem, Geburtskirche, Intérieur-Dia 247-05906.tif	tif	2018-04-25T06:54:25Z	CC BY-SA 4.0	BITMAP
