title	timestamp	category
ETH-BIB-Zürich-Fluntern,_Alkoholfreies_Kurhaus,_Fluntern_aus_800_m-Inlandflüge-LBS_MH01-000607.tif	2016-12-15T13:42:54Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich-Oberstrass,_Unterstrass,_Wipkingen,_Industriequartier-Inlandflüge-LBS_MH01-000608.tif	2016-12-15T13:43:13Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Das_obere_Rhonetal,_links_oben_das_Goms,_Blick_von_Brig_ins_Oberwallis_aus_3900_m-Inlandflüge-LBS_MH01-000377-02.tif	2016-12-15T13:43:16Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich-Oberstrass_mit_See_aus_800_m-Inlandflüge-LBS_MH01-000610.tif	2016-12-15T13:43:16Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Saastal_und_Nikolajtal_bei_Stalden,_Vispertäler,_Mischabelgruppe,_Matterhorn-Inlandflüge-LBS_MH01-000378.tif	2016-12-15T13:43:27Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Wollishofen,_Werft,_Allmend-Inlandflüge-LBS_MH01-000614.tif	2016-12-15T13:43:51Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Winterthur,_Altstadt_aus_600_m-Inlandflüge-LBS_MH01-000612.tif	2016-12-15T13:43:52Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Dübendorf-Neugut,_Seidenzwirnerei-Zwicky-Inlandflüge-LBS_MH01-000615.tif	2016-12-15T13:43:59Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Goms,_Übersicht,_Brig,_Vispertäler_v._N._O._aus_4000_m-Inlandflüge-LBS_MH01-000382.tif	2016-12-15T13:43:59Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Balfrin,_Nadelgrat,_Dom_v._N._aus_4000_m-Inlandflüge-LBS_MH01-000384-01.tif	2016-12-15T13:44:06Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Oerlikon-Inlandflüge-LBS_MH01-000616.tif	2016-12-15T13:44:20Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Glärnisch,_Klöntalersee_v._O._aus_3400_m-Inlandflüge-LBS_MH01-000139.tif	2016-12-15T13:44:54Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Balfrin,_Dom,_Saastal_v._N._aus_4000_m-Inlandflüge-LBS_MH01-000385.tif	2016-12-15T13:45:30Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich,_Übersicht,_Altstadt,_Hauptbahnhof,_Hochschule,_Bellevue_v._O.-Inlandflüge-LBS_MH01-000621.tif	2016-12-15T13:45:47Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Schwamendingen,_Oerlikon,_Milchbuck,_Zürich-Inlandflüge-LBS_MH01-000619.tif	2016-12-15T13:45:59Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich,_Universität,_Übersicht_aus_1000_m-Inlandflüge-LBS_MH01-000620.tif	2016-12-15T13:46:14Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-St._Gallen,_Altstadt_v._S._aus_800_m-Inlandflüge-LBS_MH01-000618.tif	2016-12-15T13:46:19Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Gams_mit_Strasse_nach_Wildhaus_aus_800_m-Inlandflüge-LBS_MH01-000626.tif	2016-12-15T13:46:43Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Gais_v._O._aus_1500_m-Inlandflüge-LBS_MH01-000625.tif	2016-12-15T13:47:14Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Matterhorn,_Dent_d'Herens,_Furggrat_v._N._aus_4000_m-Inlandflüge-LBS_MH01-000391-01.tif	2016-12-15T13:47:23Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich-Höngg_v._S._aus_1500_m-Inlandflüge-LBS_MH01-000622.tif	2016-12-15T13:47:25Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Dübendorf,_Wangen,_Gfenn_aus_2000_m-Inlandflüge-LBS_MH01-000623.tif	2016-12-15T13:47:31Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Dom,_Täschhorn,_Alphubel_v._W._aus_4000_m-Inlandflüge-LBS_MH01-000388.tif	2016-12-15T13:47:37Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Eiskaskade_des_Riedgletschers,_Nadelgrat_und_Dom_in_der_Mischabelgruppe,_Breithorn_v._N._aus_4000_m-Inlandflüge-LBS_MH01-000390.tif	2016-12-15T13:47:43Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Dübendorf,_Wil_aus_2000_m-Inlandflüge-LBS_MH01-000624.tif	2016-12-15T13:47:50Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich-Höngg_mit_Limmat-Inlandflüge-LBS_MH01-000627.tif	2016-12-15T13:48:47Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Winterthur,_Altstadt_v._O._aus_500_m-Inlandflüge-LBS_MH01-000628.tif	2016-12-15T13:48:51Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Winterthur,_Bahnhof_und_Altstadt_aus_600_m-Inlandflüge-LBS_MH01-000630.tif	2016-12-15T13:48:55Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Winterthur-Töss_aus_500_m-Inlandflüge-LBS_MH01-000631-AL.tif	2016-12-15T13:49:23Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Winterthur_v._S._O._aus_800_m-Inlandflüge-LBS_MH01-000629.tif	2016-12-15T13:49:28Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Kemptthal,_Maggifabrik_v._O._aus_800_m-Inlandflüge-LBS_MH01-000635.tif	2016-12-15T13:50:23Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Winterthur,_Geiselweid,_Ostquartier_aus_800_m-Inlandflüge-LBS_MH01-000632.tif	2016-12-15T13:50:53Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Weisshorn,_Dent_Blanche_v._O._aus_4000_m-Inlandflüge-LBS_MH01-000397-02.tif	2016-12-15T13:51:06Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Rapperswil-Jona,_Bahnhof_aus_500_m-Inlandflüge-LBS_MH01-000407.tif	2016-12-15T13:51:57Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Chamonix,_Mont_Blanc,_Aiguilles_de_Charmoz_du_Grèfon,_Aiguilles_du_Midi-Inlandflüge-LBS_MH01-000646.tif	2016-12-15T13:52:15Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Wil_(SG)_mit_Bahnhof_v._S._W._aus_600_m-Inlandflüge-LBS_MH01-000645.tif	2016-12-15T13:52:22Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-St._Josefen,_Sitterlauf-Inlandflüge-LBS_MH01-000644.tif	2016-12-15T13:52:53Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Wil_(SG)_v._W._aus_800_m-Inlandflüge-LBS_MH01-000651.tif	2016-12-15T13:53:38Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Oberwinterthur,_Zwirnerei,_Jaeggli-Inlandflüge-LBS_MH01-000652.tif	2016-12-15T13:53:39Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Waldkirch_mit_Sitterlauf_v._N._aus_1000_m-Inlandflüge-LBS_MH01-000647.tif	2016-12-15T13:53:43Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-St._Gallen,_Linsenbühlquartier_v._S._O.-Inlandflüge-LBS_MH01-000657.tif	2016-12-15T13:54:53Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Sitterbrücken_bei_St._Gallen_v._S.-Inlandflüge-LBS_MH01-000662.tif	2016-12-15T13:54:58Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-St._Gallen,_Leonhardskirche_aus_800_m-Inlandflüge-LBS_MH01-000654.tif	2016-12-15T13:55:06Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-St._Gallen,_Übersicht_v._S._W._aus_800_m-Inlandflüge-LBS_MH01-000656.tif	2016-12-15T13:55:15Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-St._Gallen,_St._Georgen_aus_800_m-Inlandflüge-LBS_MH01-000653.tif	2016-12-15T13:56:04Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-St._Gallen,_St.Fiden,_Bürgerspital_v._O._aus_800_m-Inlandflüge-LBS_MH01-000660.tif	2016-12-15T13:56:05Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Kronbühl,_MörschWil_(SG),_Steinachtal,_Steinach,_Arbon_v._S._W._aus_1000_m-Inlandflüge-LBS_MH01-000661.tif	2016-12-15T13:56:20Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-St._Gallen,_Altstadt,_Linsenbühl_v._S._O._aus_800_m-Inlandflüge-LBS_MH01-000658.tif	2016-12-15T13:56:24Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-St._Gallen-Zentrum,_Bahnhof_aus_800_m-Inlandflüge-LBS_MH01-000659.tif	2016-12-15T13:56:47Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Gossau_(SG)_aus_1000_m-Inlandflüge-LBS_MH01-000663.tif	2016-12-15T13:57:19Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Gossau_(SG)_aus_1000_m-Inlandflüge-LBS_MH01-000666.tif	2016-12-15T13:57:36Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Flawil_aus_1000_m-Inlandflüge-LBS_MH01-000667.tif	2016-12-15T13:57:43Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Schwerzenbach_mit_Greifensee_aus_800_m-Inlandflüge-LBS_MH01-000668.tif	2016-12-15T13:57:46Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Uzwil,_Oberuzwil_v._W._aus_800_m-Inlandflüge-LBS_MH01-000664.tif	2016-12-15T13:57:48Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich,_Übersicht-Inlandflüge-LBS_MH01-000428.tif	2016-12-15T13:58:14Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich_vom_See_aus_1000_m-Inlandflüge-LBS_MH01-000670.tif	2016-12-15T13:58:21Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich,_Bellevue,_Altstadt,_Limmatquai_aus_1200_m-Inlandflüge-LBS_MH01-000671.tif	2016-12-15T13:58:33Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Uzwil-Inlandflüge-LBS_MH01-000665.tif	2016-12-15T13:58:52Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich,_Bürkliplatz,_Bauschänzli,_Alte_Tonhalle-Inlandflüge-LBS_MH01-000672.tif	2016-12-15T13:58:53Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Dübendorf-Flugfeld,_Wangen-Inlandflüge-LBS_MH01-000669.tif	2016-12-15T13:59:00Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich,_Bürkliplatz,_Stadthaus,_General-Guisan-Quai-Inlandflüge-LBS_MH01-000673.tif	2016-12-15T14:00:23Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich,_Stauffacher,_St._Jakobkirche-Inlandflüge-LBS_MH01-000675.tif	2016-12-15T14:00:35Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Rossens,_Farvagny,_Vuisternens,_Vallée_de_la_Sarine,_Les_Alpes_de_Gruyère,_Mont_Blanc_v._N._aus_3000_m-Inlandflüge-LBS_MH01-000435.tif	2016-12-15T14:00:44Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Bern_aus_750_m-Inlandflüge-LBS_MH01-000434.tif	2016-12-15T14:00:55Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich,_Dolder,_Hottingen_aus_1000_m-Inlandflüge-LBS_MH01-000678.tif	2016-12-15T14:01:34Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Bad_Schinznach,_Aare_aus_400_m-Inlandflüge-LBS_MH01-000439.tif	2016-12-15T14:01:40Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Uster,_Bahnhof,_Neue_Kirche-Inlandflüge-LBS_MH01-000680.tif	2016-12-15T14:01:58Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Uster,_Kirche,_Schloss_Uster-Inlandflüge-LBS_MH01-000688.tif	2016-12-15T14:02:43Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Leukerbad-Inlandflüge-LBS_MH01-000447.tif	2016-12-15T14:03:12Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Städtchen_und_Schloss_Greifensee_aus_800_m-Inlandflüge-LBS_MH01-000687-AL.tif	2016-12-15T14:03:15Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Rapperswil-Jona_v._S._O.-Inlandflüge-LBS_MH01-000683.tif	2016-12-15T14:03:16Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Pfäffikon-Inlandflüge-LBS_MH01-000690-01.tif	2016-12-15T14:03:47Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Pfäffikon_mit_See-Inlandflüge-LBS_MH01-000691.tif	2016-12-15T14:03:58Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Pfäffikon,_Irgenhausen,_Römisches_Kastell-Inlandflüge-LBS_MH01-000692.tif	2016-12-15T14:04:20Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Niederuster-Inlandflüge-LBS_MH01-000689.tif	2016-12-15T14:04:34Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Blümlisalp,_Oeschinensee_v._W._aus_4000_m-Inlandflüge-LBS_MH01-000448.tif	2016-12-15T14:04:56Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Pfäffikon-Inlandflüge-LBS_MH01-000690-02.tif	2016-12-15T14:04:57Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich-Höngg,_Affoltern_aus_1500_m-Inlandflüge-LBS_MH01-000696.tif	2016-12-15T14:05:01Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Rhônetal,_Marigny,_Vernayaz_v._N._aus_4000_m-Inlandflüge-LBS_MH01-000222.tif	2016-12-15T14:05:10Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich,_Hottingen,_Grand_Hotel_Dolder-Inlandflüge-LBS_MH01-000694.tif	2016-12-15T14:05:13Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
