File:CH-NB - Rougemont, Chalet, vue d'ensemble - Collection Max van Berchem - EAD-7515.tif	2016-01-14T18:14:31Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|Chalets in the canton of Vaud|GWToolset Batch Upload|Historical images of Rougemont, Switzerland|Max van Berchem|Media contributed by the Swiss National Library|Wooden shingle roofs in the canton of Vaud	19153368	5143	3719	Canon
File:CH-NB - Rougemont, Château, Porte, vue d'ensemble - Collection Max van Berchem - EAD-7513.tif	2016-01-14T18:12:44Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Rougemont, Switzerland|Max van Berchem|Media contributed by the Swiss National Library|Wooden doors in the canton of Vaud	19395072	3744	5173	Canon
File:CH-NB - Rougemont, Château, vue partielle - Collection Max van Berchem - EAD-7508.tif	2016-01-14T18:11:40Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Rougemont, Switzerland|Max van Berchem|Media contributed by the Swiss National Library	19350056	3727	5185	Canon
File:CH-NB - Rougemont, Eglise et château, vue d'ensemble - Collection Max van Berchem - EAD-7510.tif	2016-01-14T18:12:44Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Rougemont, Switzerland|Max van Berchem|Media contributed by the Swiss National Library|Église réformée Saint-Nicolas de Myre, Rougemont	19120380	5141	3714	Canon
File:CH-NB - Rougemont, Eglise et château, vue d'ensemble - Collection Max van Berchem - EAD-7511.tif	2016-01-14T18:12:44Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Rougemont, Switzerland|Max van Berchem|Media contributed by the Swiss National Library|Église réformée Saint-Nicolas de Myre, Rougemont	19146860	5107	3744	Canon
File:CH-NB - Rougemont, Eglise, vue partielle - Collection Max van Berchem - EAD-7509.tif	2016-01-14T18:11:41Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Rougemont, Switzerland|Max van Berchem|Media contributed by the Swiss National Library|Église réformée Saint-Nicolas de Myre, Rougemont	19494652	3744	5200	Canon
File:CH-NB - Rougemont, Eglise, vue partielle intérieure - Collection Max van Berchem - EAD-7512.tif	2016-01-14T18:12:45Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Rougemont, Switzerland|Max van Berchem|Media contributed by the Swiss National Library|Église réformée Saint-Nicolas de Myre, Rougemont	19100736	5129	3719	Canon
File:CH-NB - Rue, Château, Entrée, vue partielle - Collection Max van Berchem - EAD-8780.tif	2016-01-15T02:44:47Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|Château baillival, Rue|GWToolset Batch Upload|Historical images of Rue FR|Max van Berchem|Media contributed by the Swiss National Library	19461352	5191	3744	Canon
File:CH-NB - Rue, Château, vue d'ensemble - Collection Max van Berchem - EAD-8779.tif	2016-01-15T02:44:47Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|Château baillival, Rue|GWToolset Batch Upload|Historical images of Rue FR|Max van Berchem|Media contributed by the Swiss National Library	19345312	3744	5160	Canon
File:CH-NB - Rue, Château, vue partielle - Collection Max van Berchem - EAD-8781.tif	2016-01-15T02:50:59Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|Château baillival, Rue|GWToolset Batch Upload|Historical images of Rue FR|Max van Berchem|Media contributed by the Swiss National Library	19346092	5188	3724	Canon
File:CH-NB - Rugen, Kleiner, bei Interlaken- Waldpartie - Collection Gugelmann - GS-GUGE-WEIBEL-E-9.tif	2015-03-23T21:37:15Z	Kelson	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of Interlaken|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Paintings of forests	73628224	6190	4605	NIKON CORPORATION
File:CH-NB - Ruine Freudenberg, von Nordwesten, Blick über Ragaz - Collection Gugelmann - GS-GUGE-LUTTRINGHAUSEN-1-5.tif	2015-02-28T13:05:54Z	Swiss National Library	Public domain	1821 in Switzerland|1821 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|Bad Ragaz|Burg Freudenberg (Bad Ragaz)|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of the canton of St. Gallen|Johann Jakob Meyer|Media contributed by the Swiss National Library|Rhine in art|Rhine in the canton of St. Gallen|Ruins in art|Shepherds in art|Sigmund Freudenberger	39967528	5700	4050	NIKON CORPORATION
File:CH-NB - Röthenbach im Emmental - Collection Gugelmann - GS-GUGE-WEIBEL-D-110a.tif	2015-03-23T21:37:43Z	Kelson	Public domain	1827 in Switzerland|1827 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Röthenbach im Emmental|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	57583034	6348	3972	NIKON CORPORATION
File:CH-NB - Röthenbach im Emmental - Collection Gugelmann - GS-GUGE-WEIBEL-D-110b.tif	2015-03-23T21:38:09Z	Kelson	Public domain	1827 etchings|1827 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Röthenbach im Emmental|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	60751804	6304	4138	NIKON CORPORATION
File:CH-NB - Rüderswil - Collection Gugelmann - GS-GUGE-WEIBEL-D-113a.tif	2015-03-23T21:38:33Z	Kelson	Public domain	1826 in Switzerland|1826 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Rüderswil|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	50327480	6246	3873	NIKON CORPORATION
File:CH-NB - Rüderswil - Collection Gugelmann - GS-GUGE-WEIBEL-D-113b.tif	2015-03-23T21:38:59Z	Kelson	Public domain	1826 etchings|1826 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Rüderswil|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	58855794	6180	4106	NIKON CORPORATION
File:CH-NB - Rüdesheim, von Südwesten, vom Rheinhafen in Bingen - Collection Gugelmann - GS-GUGE-BLEULER-2b-51.tif	2015-02-20T16:41:11Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|Egidius Federle|Friedrich Salathé|GWToolset Batch Upload|History of Bingen|Johann Ludwig Bleuler|Media contributed by the Swiss National Library|Rhine in art|Rüdesheim am Rhein	40432868	5700	4560	NIKON CORPORATION
File:CH-NB - Rüeggisberg - Collection Gugelmann - GS-GUGE-WEIBEL-D-114.tif	2015-03-23T21:39:28Z	Kelson	Public domain	1823 etchings|1823 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Kirche Rüeggisberg|Media contributed by the Swiss National Library|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	59988702	6182	4040	NIKON CORPORATION
File:CH-NB - Rüegsau - Collection Gugelmann - GS-GUGE-WEIBEL-D-115a.tif	2015-03-23T21:39:53Z	Kelson	Public domain	1826 in Switzerland|1826 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Rüegsau|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	55240702	6231	3768	NIKON CORPORATION
File:CH-NB - Rüegsau - Collection Gugelmann - GS-GUGE-WEIBEL-D-115b.tif	2015-03-23T21:40:17Z	Kelson	Public domain	1826 etchings|1826 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Rüegsau|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	57038070	6164	4076	NIKON CORPORATION
File:CH-NB - Rümligen, Schloss - Collection Gugelmann - GS-GUGE-NÖTHIGER-F-37.tif	2015-03-27T12:27:34Z	Kelson	Public domain	1743 engravings|1743 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|Engravings of castles in Switzerland|GWToolset Batch Upload|Historical images of the canton of Bern|Johann Ludwig Nöthiger|Media contributed by the Swiss National Library|Schloss Rümligen	51458964	5072	3380	Canon
File:CH-NB - Rüschlikon, von Südwesten - Collection Gugelmann - GS-GUGE-ASCHMANN-C-2.tif	2015-02-20T15:53:17Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of Zürichsee|Historical images of the canton of Zürich|Johann Jakob Aschmann|Media contributed by the Swiss National Library|Rüschlikon	36005370	5470	3466	NIKON CORPORATION
File:CH-NB - Rüti bei Büren - Collection Gugelmann - GS-GUGE-WEIBEL-D-116a.tif	2015-03-23T21:40:44Z	Kelson	Public domain	1824 in Switzerland|1824 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Rüti bei Büren|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	52331922	6297	3816	NIKON CORPORATION
File:CH-NB - Rüti bei Büren - Collection Gugelmann - GS-GUGE-WEIBEL-D-116b.tif	2015-03-23T21:42:11Z	Kelson	Public domain	1824 etchings|1824 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Media contributed by the Swiss National Library|Rüti bei Büren|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	62224866	6171	4112	NIKON CORPORATION
File:CH-NB - Rüti, Wasserfall, Teilansicht - Collection Gugelmann - GS-GUGE-GESSNER-S-1-39.tif	2015-02-20T18:18:53Z	Swiss National Library	Public domain	1786 etchings|1786 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of Rüti|Johann Heinrich Wüest|Media contributed by the Swiss National Library|Salomon Gessner|Waterfalls in art|Waterfalls in the canton of Zürich	69141250	5948	4580	NIKON CORPORATION
File:CH-NB - Rütli, mit Blick auf den Vierwaldstättersee, von Süden - Collection Gugelmann - GS-GUGE-BLEULER-1-34.tif	2015-02-20T16:23:49Z	Swiss National Library	Public domain	1835 in Switzerland|1835 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Gouache paintings|Historical images of Rütli|Johann Heinrich Bleuler d. J.|Lake Lucerne in art|Landscape paintings of Switzerland|Media contributed by the Swiss National Library	87372088	6260	4651	Phase One
File:CH-NB - Rütli, von Norden - Collection Gugelmann - GS-GUGE-BLEULER-1-33.tif	2015-02-20T16:24:03Z	Swiss National Library	Public domain	1837 in Switzerland|1837 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Gouache paintings|Historical images of Rütli|Johann Heinrich Bleuler d. J.|Lake Lucerne in art|Landscape paintings of Switzerland|Media contributed by the Swiss National Library	85662464	6260	4560	Phase One
File:CH-NB - Rütli, von Norden - Collection Gugelmann - GS-GUGE-WEIBEL-F-29.tif	2015-03-23T21:42:48Z	Kelson	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of Rütli|Jakob Samuel Weibel|Lake Lucerne in art|Media contributed by the Swiss National Library	64509464	5875	4477	NIKON CORPORATION
File:CH-NB - Rütli, von Süden - Collection Gugelmann - GS-GUGE-FEHR-C-8.tif	2015-02-20T17:22:20Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|Barthlome Fehr|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of Rütli|Lake Lucerne in art|Media contributed by the Swiss National Library	43463188	5700	4192	NIKON CORPORATION
File:CH-NB - Rütli, von Süden, in der Ferne der Schillerstein - Collection Gugelmann - GS-GUGE-BLEULER-A-5.tif	2015-02-20T16:51:28Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Gouache paintings|Historical images of Rütli|Johann Ludwig Bleuler|Lake Lucerne in art|Landscape paintings of Switzerland|Media contributed by the Swiss National Library	88987532	6260	4737	Phase One
File:CH-NB - Rütli, von Süden, in der Ferne der Schillerstein - Collection Gugelmann - GS-GUGE-WOLF-7-22.tif	2015-03-23T21:43:34Z	Kelson	Public domain	1785 engravings|1785 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Caspar Wolf|Charles-Melchior Descourtis|Collection Gugelmann|GWToolset Batch Upload|Historical images of Rütli|Lake Lucerne in art|Media contributed by the Swiss National Library|Rudolf Samuel Henzi|Rütlischwur	41890420	5700	4807	NIKON CORPORATION
File:CH-NB - Rüttenen, Einsiedelei St. Verena, Ortsteilansicht - Collection Gugelmann - GS-GUGE-GESSNER-S-1-20.tif	2015-02-20T18:14:07Z	Swiss National Library	Public domain	1783 etchings|1783 in Switzerland|All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Historical images of the Verena Gorge Hermitage|Media contributed by the Swiss National Library|Salomon Gessner	71345466	5786	4679	NIKON CORPORATION
File:CH-NB - Saanen - Collection Gugelmann - GS-GUGE-WEIBEL-D-117a.tif	2015-03-23T21:44:00Z	Kelson	Public domain	1823 in Switzerland|1823 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Kirche Saanen|Media contributed by the Swiss National Library|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	54720722	5798	3911	NIKON CORPORATION
File:CH-NB - Saanen - Collection Gugelmann - GS-GUGE-WEIBEL-D-117b.tif	2015-03-23T21:44:26Z	Kelson	Public domain	1823 in Switzerland|1823 paintings|All media supported by Wikimedia CH|Artworks without Wikidata item|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|GWToolset Batch Upload|Jakob Samuel Weibel|Kirche Saanen|Media contributed by the Swiss National Library|Sammlung sämmtlicher Land-Pfarreyen des Cantons Bern	58797976	6066	4020	NIKON CORPORATION
File:CH-NB - Saanen, Haus, vue partielle extérieure - Collection Max van Berchem - EAD-6698.tif	2016-01-14T10:09:31Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saanen|Max van Berchem|Media contributed by the Swiss National Library	18915176	5101	3703	Canon
File:CH-NB - Saanen, reformierte Kirche, vue d'ensemble extérieure - Collection Max van Berchem - EAD-6696.tif	2016-01-14T10:09:31Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saanen|Kirche Saanen|Max van Berchem|Media contributed by the Swiss National Library	19108824	3726	5122	Canon
File:CH-NB - Saanen, vue partielle - Collection Max van Berchem - EAD-6697.tif	2016-01-14T10:09:31Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saanen|Max van Berchem|Media contributed by the Swiss National Library	19053892	5133	3707	Canon
File:CH-NB - Saaser-Tal - Collection Gugelmann - GS-GUGE-ENGELBRECHT-C-4.tif	2015-02-20T17:18:44Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 100 years ago public domain images|CC-PD-Mark|CH-NB-Collection Gugelmann|Collection Gugelmann|Farmhouses in Switzerland in art|GWToolset Batch Upload|Historical images of the canton of Valais|Martin Engelbrecht|Media contributed by the Swiss National Library|Saastal	39158122	5100	4389	NIKON CORPORATION
File:CH-NB - Saint Luc, vue partielle - Collection Max van Berchem - EAD-7688.tif	2016-01-14T22:50:42Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of the canton of Valais|Max van Berchem|Media contributed by the Swiss National Library|Roman Catholic churches in the canton of Valais|St. Luc	19336928	3744	5158	Canon
File:CH-NB - Saint-Légier-La Chiésaz, Église réformée Notre-Dame, portail, vue d'ensemble - Collection Max van Berchem - EAD-7247.tif	2016-01-14T15:11:17Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of the canton of Vaud|Max van Berchem|Media contributed by the Swiss National Library|Reformed church, Saint-Légier-La Chiésaz|Wooden doors in the canton of Vaud	19550704	3761	5191	Canon
File:CH-NB - Saint-Légier-La Chiésaz, Église réformée Notre-Dame, vue d'ensemble extérieure - Collection Max van Berchem - EAD-7246.tif	2016-01-14T15:11:17Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of the canton of Vaud|Max van Berchem|Media contributed by the Swiss National Library|Reformed church, Saint-Légier-La Chiésaz	19613288	3755	5216	Canon
File:CH-NB - Saint-Maurice (VS), Château, vue partielle - Collection Max van Berchem - EAD-9450.tif	2016-01-15T05:32:57Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|Bridge over the Rhone, Saint-Maurice|CC-PD-Mark|CH-NB-Max van Berchem|Château de Saint-Maurice|GWToolset Batch Upload|Historical images of Saint-Maurice, Switzerland|Max van Berchem|Media contributed by the Swiss National Library	19667048	3744	5246	Canon
File:CH-NB - Saint-Maurice, Abbaye, vue partielle - Collection Max van Berchem - EAD-7640.tif	2016-01-14T21:32:32Z	Swiss National Library	Public domain	Abbaye de Saint-Maurice d'Agaune|All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Maurice, Switzerland|Max van Berchem|Media contributed by the Swiss National Library	19402564	3744	5175	Canon
File:CH-NB - Saint-Maurice, Abbaye, vue partielle - Collection Max van Berchem - EAD-7641.tif	2016-01-14T21:32:33Z	Swiss National Library	Public domain	Abbaye de Saint-Maurice d'Agaune|All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Maurice, Switzerland|Max van Berchem|Media contributed by the Swiss National Library	19384048	3744	5170	Canon
File:CH-NB - Saint-Maurice, Château, vue partielle - Collection Max van Berchem - EAD-7633.tif	2016-01-14T21:20:30Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|Bridge over the Rhone, Saint-Maurice|CC-PD-Mark|CH-NB-Max van Berchem|Château de Saint-Maurice|GWToolset Batch Upload|Historical images of Saint-Maurice, Switzerland|Max van Berchem|Media contributed by the Swiss National Library	19397580	3744	5174	Canon
File:CH-NB - Saint-Maurice, Château, vue partielle - Collection Max van Berchem - EAD-7634.tif	2016-01-14T21:20:30Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Ancien octroi de douane|Author died more than 70 years ago public domain images|Bridge over the Rhone, Saint-Maurice|CC-PD-Mark|CH-NB-Max van Berchem|Château de Saint-Maurice|GWToolset Batch Upload|Historical images of Saint-Maurice, Switzerland|Max van Berchem|Media contributed by the Swiss National Library	19342172	3744	5159	Canon
File:CH-NB - Saint-Maurice, Maison de la Pierre, Corridor, vue partielle - Collection Max van Berchem - EAD-7636.tif	2016-01-14T21:26:39Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Maurice, Switzerland|Maison de la Pierre, Saint-Maurice|Max van Berchem|Media contributed by the Swiss National Library	19464660	3744	5192	Canon
File:CH-NB - Saint-Maurice, Maison de la Pierre, Cour, vue partielle - Collection Max van Berchem - EAD-7639.tif	2016-01-14T21:26:39Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Maurice, Switzerland|Maison de la Pierre, Saint-Maurice|Max van Berchem|Media contributed by the Swiss National Library	19237196	3744	5131	Canon
File:CH-NB - Saint-Maurice, Maison de la Pierre, Escalier, vue partielle - Collection Max van Berchem - EAD-7638.tif	2016-01-14T21:26:39Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Maurice, Switzerland|Maison de la Pierre, Saint-Maurice|Max van Berchem|Media contributed by the Swiss National Library	19421148	3744	5180	Canon
File:CH-NB - Saint-Maurice, Maison de la Pierre, Porte, vue d'ensemble - Collection Max van Berchem - EAD-7635.tif	2016-01-14T21:26:40Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Maurice, Switzerland|Maison de la Pierre, Saint-Maurice|Max van Berchem|Media contributed by the Swiss National Library|Wooden doors in the canton of Valais	19359604	3744	5164	Canon
File:CH-NB - Saint-Maurice, Maison de la Pierre, vue partielle intérieure - Collection Max van Berchem - EAD-7637.tif	2016-01-14T21:26:41Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Maurice, Switzerland|Maison de la Pierre, Saint-Maurice|Max van Berchem|Media contributed by the Swiss National Library|Wooden doors in the canton of Valais	19337432	3744	5158	Canon
File:CH-NB - Saint-Prex, Château, vue partielle - Collection Max van Berchem - EAD-7516.tif	2016-01-14T18:14:31Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Prex|Max van Berchem|Media contributed by the Swiss National Library	18992520	3744	5066	Canon
File:CH-NB - Saint-Prex, Eglise, vue d'ensemble - Collection Max van Berchem - EAD-7518.tif	2016-01-14T18:14:31Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Prex|Max van Berchem|Media contributed by the Swiss National Library|Église réformée Notre-Dame, Saint-Prex	19629520	3744	5236	Canon
File:CH-NB - Saint-Prex, Tour de l'Horloge, vue d'ensemble - Collection Max van Berchem - EAD-7517.tif	2016-01-14T18:14:32Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Prex|Max van Berchem|Media contributed by the Swiss National Library	19139020	3744	5105	Canon
File:CH-NB - Saint-Saphorin, Eglise, Porte, vue d'ensemble - Collection Max van Berchem - EAD-7523.tif	2016-01-14T18:21:02Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Saphorin (Lavaux)|Max van Berchem|Media contributed by the Swiss National Library|Wooden doors in the canton of Vaud|Église réformée Saint-Symphorien	19250464	3734	5148	Canon
File:CH-NB - Saint-Saphorin, Eglise, vue d'ensemble - Collection Max van Berchem - EAD-7521.tif	2016-01-14T18:21:02Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Saphorin (Lavaux)|Max van Berchem|Media contributed by the Swiss National Library|Église réformée Saint-Symphorien	19113088	5098	3744	Canon
File:CH-NB - Saint-Saphorin, Eglise, vue partielle - Collection Max van Berchem - EAD-7522.tif	2016-01-14T18:21:02Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Saphorin (Lavaux)|Max van Berchem|Media contributed by the Swiss National Library|Église réformée Saint-Symphorien	19065724	3744	5085	Canon
File:CH-NB - Saint-Saphorin, Eglise, vue partielle intérieure - Collection Max van Berchem - EAD-7524.tif	2016-01-14T18:21:02Z	Swiss National Library	Public domain	All media supported by Wikimedia CH|Author died more than 70 years ago public domain images|CC-PD-Mark|CH-NB-Max van Berchem|GWToolset Batch Upload|Historical images of Saint-Saphorin (Lavaux)|Max van Berchem|Media contributed by the Swiss National Library|Église réformée Saint-Symphorien	19499952	3744	5201	Canon
