311	File:ETH-BIB-Aarburg, Aare v. S. W- aus 500 m-Inlandflüge-LBS MH01-000493.tif
312	File:ETH-BIB-Aarburg, Autobahn A1-LBS H1-026817.tif
313	File:ETH-BIB-Aarburg, Brücken aus 200 m-Inlandflüge-LBS MH01-004211.tif
314	File:ETH-BIB-Aarburg, Festung Aarburg-LBS H1-010658.tif
315	File:ETH-BIB-Aarburg, Festung Aarburg-LBS H1-010659.tif
316	File:ETH-BIB-Aarburg, Festung Aarburg-LBS H1-010660.tif
317	File:ETH-BIB-Aarburg, Holzhandlung-Inlandflüge-LBS MH03-0017.tif
318	File:ETH-BIB-Aarburg, Holzhandlung-Inlandflüge-LBS MH03-0018.tif
319	File:ETH-BIB-Aarburg, Kreuzstrasse-Bernstrasse bei-Inlandflüge-LBS MH03-0020.tif
320	File:ETH-BIB-Aarburg, Oftringen, Rothrist v. S. aus 3000 m-Inlandflüge-LBS MH01-003180.tif
321	File:ETH-BIB-Aarburg, Oftringen, Wartburghöf, Sälischloss-Inlandflüge-LBS MH01-003280.tif
322	File:ETH-BIB-Aarburg, Olten aus 600 m-Inlandflüge-LBS MH01-000495.tif
323	File:ETH-BIB-Aarburg, Stickerei Zimmerli-Inlandflüge-LBS MH03-0021.tif
324	File:ETH-BIB-Aarburg, Strandbad-Inlandflüge-LBS MH03-1112.tif
325	File:ETH-BIB-Aarburg, Säli, Wartburghöf aus 100 m-Inlandflüge-LBS MH01-000807.tif
326	File:ETH-BIB-Aarburg, Sälischloss, Olten aus 500 m-Inlandflüge-LBS MH01-004408.tif
327	File:ETH-BIB-Aarburg, Weber & Co, Baumwollspinnerei und Weberei-Inlandflüge-LBS MH03-0019.tif
328	File:ETH-BIB-Aarburg, Zentrum aus 400 m-Inlandflüge-LBS MH01-000501.tif
329	File:ETH-BIB-Aarburg, Übersicht v. S. aus 500 m-Inlandflüge-LBS MH01-002905.tif
330	File:ETH-BIB-Aarburg-LBS H1-013571.tif
331	File:ETH-BIB-Aarburg-LBS H1-013572.tif
332	File:ETH-BIB-Aarburg-LBS H1-019920.tif
333	File:ETH-BIB-Aarburg-LBS H1-019921.tif
334	File:ETH-BIB-Aarburg-LBS H1-021166.tif
335	File:ETH-BIB-Aarburg-LBS H1-021167.tif
336	File:ETH-BIB-Aare Altwasser, unterhalb Saane Mündung-Dia 247-14025.tif
337	File:ETH-BIB-Aare aufwärts bei Brugg, aus Flugzeug phot.-Dia 247-09896.tif
338	File:ETH-BIB-Aare bei Büren-Inlandflüge-LBS MH01-006763.tif
339	File:ETH-BIB-Aare gestaut unterhalb, Saane Mündung, abwärts-Dia 247-14024.tif
340	File:ETH-BIB-Aare Inseli bei Altreu-LBS H1-019182.tif
341	File:ETH-BIB-Aare, Saane-Mündung, vom linken Saane-Ufer-Dia 247-14022.tif
342	File:ETH-BIB-Aare-Brücke Felsenau, von Westen-Dia 247-10657.tif
343	File:ETH-BIB-Aare-Delta im Brienzer See-Dia 247-13295.tif
344	File:ETH-BIB-Aare-Kanal bei Nidau mit Schleuse, abwärts-Dia 247-13184.tif
345	File:ETH-BIB-Aare-Kanal von der Brücke in Brügg abwärts-Dia 247-13183.tif
346	File:ETH-BIB-Aare-Schlucht mit Schulklasse-Dia 247-00592.tif
347	File:ETH-BIB-Aaregletscher vom Nägelisgrätli-Dia 247-00638.tif
348	File:ETH-BIB-Aarelauf bei Oltigen, Wohlensee-Inlandflüge-LBS MH01-006784.tif
349	File:ETH-BIB-Aarelauf bei Oltigen-Inlandflüge-LBS MH01-006783.tif
350	File:ETH-BIB-Aarelauf zwischen Solothurn und Biel-LBS H1-016056.tif
351	File:ETH-BIB-Aarelauf zwischen Solothurn und Grenchen-LBS H1-015163.tif
352	File:ETH-BIB-Aareschlucht bei Innertkirchen-LBS H1-012402.tif
353	File:ETH-BIB-Aareschlucht, aufwärts-Dia 247-13811.tif
354	File:ETH-BIB-Aareschlucht, aufwärts-Dia 247-13812.tif
355	File:ETH-BIB-Aaretal zwischen Aarau und Wildegg-Inlandflüge-LBS MH03-1867.tif
