page	p1	p2	media_pv	file_per_page	page_type
/wiki/File:Stark_Politzer_Harshbarger_Zurich1932.tif	File:Stark_Politzer_Harshbarger_Zurich1932.tif	File:Stark Politzer Harshbarger Zurich1932.tif	1.428571429	0	file
/wiki/File:ETH-BIB-Liesberg-LBS_H1-014826.jpg	File:ETH-BIB-Liesberg-LBS_H1-014826.jpg	File:ETH-BIB-Liesberg-LBS H1-014826.jpg	1.428571429	2	file
/wiki/File:ETH-BIB-Paul-Armand_Challemel-Lacour_(1827-1896),_Professor_am_eidg._Polytechnikum_1856-1859-Portrait-Portr_05548.tif_(cropped)(signature).jpg	File:ETH-BIB-Paul-Armand_Challemel-Lacour_(1827-1896),_Professor_am_eidg._Polytechnikum_1856-1859-Portrait-Portr_05548.tif_(cropped)(signature).jpg	File:ETH-BIB-Paul-Armand Challemel-Lacour (1827-1896), Professor am eidg. Polytechnikum 1856-1859-Portrait-Portr 05548.tif (cropped)(signature).jpg	1.416666667	2	file
/wiki/File:BassersdorffSwissair-19960614ii.jpg	File:BassersdorffSwissair-19960614ii.jpg	File:BassersdorffSwissair-19960614ii.jpg	1.4	1	file
/wiki/File:BassersdorffSwissair-19780725i.jpg	File:BassersdorffSwissair-19780725i.jpg	File:BassersdorffSwissair-19780725i.jpg	1.4	1	file
/wiki/File:Wilhelm_Oechsli_-_ETH_BIB_Portr_00980_(Johannes_Meiner).jpg	File:Wilhelm_Oechsli_-_ETH_BIB_Portr_00980_(Johannes_Meiner).jpg	File:Wilhelm Oechsli - ETH BIB Portr 00980 (Johannes Meiner).jpg	1.4	1	file
/wiki/File:ETH-BIB-Kenngott,_Gustav_Adolf_(1818-1897)-Portrait-Portr_12032.jpg	File:ETH-BIB-Kenngott,_Gustav_Adolf_(1818-1897)-Portrait-Portr_12032.jpg	File:ETH-BIB-Kenngott, Gustav Adolf (1818-1897)-Portrait-Portr 12032.jpg	1.375	2	file
/wiki/File:ETH-BIB-Zürich,_Grand_Hotel_Dolder-LBS_H1-015390.jpg	File:ETH-BIB-Zürich,_Grand_Hotel_Dolder-LBS_H1-015390.jpg	File:ETH-BIB-Zürich, Grand Hotel Dolder-LBS H1-015390.jpg	1.375	1	file
/wiki/File:ETH-BIB-Kappeler,_Johann_Karl_(1816-1888)-Portrait-Portr_06557.tif_(cropped).jpg	File:ETH-BIB-Kappeler,_Johann_Karl_(1816-1888)-Portrait-Portr_06557.tif_(cropped).jpg	File:ETH-BIB-Kappeler, Johann Karl (1816-1888)-Portrait-Portr 06557.tif (cropped).jpg	1.363636364	2	file
/wiki/Category:Richard_La_Nicca	Category:Richard_La_Nicca	Category:Richard La Nicca	1.361111111	1	category
/wiki/File:ETH-BIB-Bei_Cavalese_(Gardasee)-Dia_247-00119.tif	File:ETH-BIB-Bei_Cavalese_(Gardasee)-Dia_247-00119.tif	File:ETH-BIB-Bei Cavalese (Gardasee)-Dia 247-00119.tif	1.333333333	1	file
/wiki/File:ETH-BIB-Caprotinenkalk_am_Säntis-Dia_247-00116.tif	File:ETH-BIB-Caprotinenkalk_am_Säntis-Dia_247-00116.tif	File:ETH-BIB-Caprotinenkalk am Säntis-Dia 247-00116.tif	1.333333333	0	file
/wiki/File:BochnerSalomon_Zurich1932.tif	File:BochnerSalomon_Zurich1932.tif	File:BochnerSalomon Zurich1932.tif	1.333333333	1	file
/wiki/File:ETH-BIB-Delta-Struktur_bei_Pfäffikon_(Schwyz)-Dia_247-00092.tif	File:ETH-BIB-Delta-Struktur_bei_Pfäffikon_(Schwyz)-Dia_247-00092.tif	File:ETH-BIB-Delta-Struktur bei Pfäffikon (Schwyz)-Dia 247-00092.tif	1.333333333	1	file
/wiki/File:ETH-BIB-Cresta_Avers,_Schafmist-Darre-Dia_247-00035.tif	File:ETH-BIB-Cresta_Avers,_Schafmist-Darre-Dia_247-00035.tif	File:ETH-BIB-Cresta Avers, Schafmist-Darre-Dia 247-00035.tif	1.333333333	1	file
/wiki/File:ETH-BIB-Müller,_Johann_Jakob_(1846-1875)-Portrait-Portr_06239.tif_(cropped).jpg	File:ETH-BIB-Müller,_Johann_Jakob_(1846-1875)-Portrait-Portr_06239.tif_(cropped).jpg	File:ETH-BIB-Müller, Johann Jakob (1846-1875)-Portrait-Portr 06239.tif (cropped).jpg	1.333333333	2	file
/wiki/File:ETH-BIB-Greifensee,_Schilfufer-Dia_247-00028.tif	File:ETH-BIB-Greifensee,_Schilfufer-Dia_247-00028.tif	File:ETH-BIB-Greifensee, Schilfufer-Dia 247-00028.tif	1.333333333	0	file
/wiki/File:ETH-BIB-Flurlinger_Tuffsteinbruch-Dia_247-00012.tif	File:ETH-BIB-Flurlinger_Tuffsteinbruch-Dia_247-00012.tif	File:ETH-BIB-Flurlinger Tuffsteinbruch-Dia 247-00012.tif	1.333333333	1	file
/wiki/File:ZarankiewiczKazimierz_Moscow1935.tif	File:ZarankiewiczKazimierz_Moscow1935.tif	File:ZarankiewiczKazimierz Moscow1935.tif	1.333333333	1	file
/wiki/File:ETH-BIB-Erschwil-LBS_H1-015014.tif_(cropped).jpg	File:ETH-BIB-Erschwil-LBS_H1-015014.tif_(cropped).jpg	File:ETH-BIB-Erschwil-LBS H1-015014.tif (cropped).jpg	1.333333333	2	file
/wiki/File:ETH-BIB-Uznach-LBS_H1-014934.jpg	File:ETH-BIB-Uznach-LBS_H1-014934.jpg	File:ETH-BIB-Uznach-LBS H1-014934.jpg	1.333333333	2	file
/wiki/File:ETH-BIB-Hohenhöwen_mit_Tal-Torso-Dia_247-00003.tif	File:ETH-BIB-Hohenhöwen_mit_Tal-Torso-Dia_247-00003.tif	File:ETH-BIB-Hohenhöwen mit Tal-Torso-Dia 247-00003.tif	1.333333333	1	file
/wiki/File:ETH-BIB-Laaxer_Tobel,_abwärts-Dia_247-00111.tif	File:ETH-BIB-Laaxer_Tobel,_abwärts-Dia_247-00111.tif	File:ETH-BIB-Laaxer Tobel, abwärts-Dia 247-00111.tif	1.333333333	1	file
/wiki/File:ETH-BIB-Höttingergraben_bei_Innsbruck,_Pflanzenfundstelle-Dia_247-00123.tif	File:ETH-BIB-Höttingergraben_bei_Innsbruck,_Pflanzenfundstelle-Dia_247-00123.tif	File:ETH-BIB-Höttingergraben bei Innsbruck, Pflanzenfundstelle-Dia 247-00123.tif	1.333333333	0	file
/wiki/File:ETH-BIB-Rothpletz,_Emil_(1824-1897)-Portrait-Portr_03562.tif_(cropped).jpg	File:ETH-BIB-Rothpletz,_Emil_(1824-1897)-Portrait-Portr_03562.tif_(cropped).jpg	File:ETH-BIB-Rothpletz, Emil (1824-1897)-Portrait-Portr 03562.tif (cropped).jpg	1.333333333	2	file
/wiki/File:ETH-BIB-Gross-Ruchenfalte,_vom_Hüfiälpeli-Dia_247-00049.tif	File:ETH-BIB-Gross-Ruchenfalte,_vom_Hüfiälpeli-Dia_247-00049.tif	File:ETH-BIB-Gross-Ruchenfalte, vom Hüfiälpeli-Dia 247-00049.tif	1.333333333	0	file
/wiki/File:ETH-BIB-Falte_mit_Clivage,_Thierfehd_Linthal-Dia_247-00031.tif	File:ETH-BIB-Falte_mit_Clivage,_Thierfehd_Linthal-Dia_247-00031.tif	File:ETH-BIB-Falte mit Clivage, Thierfehd Linthal-Dia 247-00031.tif	1.333333333	1	file
/wiki/File:ETH-BIB-Lochseite,_Übersicht-Dia_247-00056.tif	File:ETH-BIB-Lochseite,_Übersicht-Dia_247-00056.tif	File:ETH-BIB-Lochseite, Übersicht-Dia 247-00056.tif	1.333333333	1	file
/wiki/File:ETH-BIB-Uznach-LBS_H1-014934.tif_(cropped).jpg	File:ETH-BIB-Uznach-LBS_H1-014934.tif_(cropped).jpg	File:ETH-BIB-Uznach-LBS H1-014934.tif (cropped).jpg	1.307692308	2	file
/wiki/File:ETH-BIB-Rebstein,_Johann_Jakob_(1840-1907)-Portrait-Portr_09939.tif_(cropped).jpg	File:ETH-BIB-Rebstein,_Johann_Jakob_(1840-1907)-Portrait-Portr_09939.tif_(cropped).jpg	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.tif (cropped).jpg	1.307692308	2	file
/wiki/File:ETH-BIB-Recordon,_Benjamin_(1845-1938)-Portrait-Portr_06229.tif_(cropped).jpg	File:ETH-BIB-Recordon,_Benjamin_(1845-1938)-Portrait-Portr_06229.tif_(cropped).jpg	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.tif (cropped).jpg	1.307692308	2	file
/wiki/User:DrTrigon/logs/ETH-Bib/01	User:DrTrigon/logs/ETH-Bib/01	User:DrTrigon/logs/ETH-Bib/01	1.291666667	91	user_page
/wiki/File:ETH-BIB-Dedekind,_Julius_Wilhelm_Richard_(1831-1916)-Portrait-Portr_11953.jpg	File:ETH-BIB-Dedekind,_Julius_Wilhelm_Richard_(1831-1916)-Portrait-Portr_11953.jpg	File:ETH-BIB-Dedekind, Julius Wilhelm Richard (1831-1916)-Portrait-Portr 11953.jpg	1.285714286	2	file
/wiki/File:ETH-BIB-Göscherneralp-LBS_H1-023847.tif	File:ETH-BIB-Göscherneralp-LBS_H1-023847.tif	File:ETH-BIB-Göscherneralp-LBS H1-023847.tif	1.285714286	1	file
/wiki/File:FreudenthalHans_Moscow1935.tif	File:FreudenthalHans_Moscow1935.tif	File:FreudenthalHans Moscow1935.tif	1.272727273	1	file
/wiki/File:ETH-BIB-Vischer,_Friedrich_Theodor_(1807-1887)-Portrait-Portr_00280.jpg	File:ETH-BIB-Vischer,_Friedrich_Theodor_(1807-1887)-Portrait-Portr_00280.jpg	File:ETH-BIB-Vischer, Friedrich Theodor (1807-1887)-Portrait-Portr 00280.jpg	1.25	2	file
/wiki/File:ETH-BIB-Schellenberg,_Hans_Konrad_(1872-1923)-Portrait-Portr_02898.tif_(cropped).jpg	File:ETH-BIB-Schellenberg,_Hans_Konrad_(1872-1923)-Portrait-Portr_02898.tif_(cropped).jpg	File:ETH-BIB-Schellenberg, Hans Konrad (1872-1923)-Portrait-Portr 02898.tif (cropped).jpg	1.25	2	file
/wiki/File:ETH-BIB-Denzler,_Hans_Heinrich_(1814-1876)-Portrait-Portr_08919.tif_(cropped).jpg	File:ETH-BIB-Denzler,_Hans_Heinrich_(1814-1876)-Portrait-Portr_08919.tif_(cropped).jpg	File:ETH-BIB-Denzler, Hans Heinrich (1814-1876)-Portrait-Portr 08919.tif (cropped).jpg	1.230769231	2	file
/wiki/File:ETH-BIB-Theobald,_Gottfried_Ludwig_(1810-1869)-Portrait-Portr_08904.tif_(cropped).jpg	File:ETH-BIB-Theobald,_Gottfried_Ludwig_(1810-1869)-Portrait-Portr_08904.tif_(cropped).jpg	File:ETH-BIB-Theobald, Gottfried Ludwig (1810-1869)-Portrait-Portr 08904.tif (cropped).jpg	1.230769231	2	file
/wiki/File:Walter_Wyssling_-_ETH_BIB_Portr_01258_(Johannes_Meiner).jpg	File:Walter_Wyssling_-_ETH_BIB_Portr_01258_(Johannes_Meiner).jpg	File:Walter Wyssling - ETH BIB Portr 01258 (Johannes Meiner).jpg	1.230769231	1	file
/wiki/File:Graustein_Smith_Rellich_Zurich1932.tif	File:Graustein_Smith_Rellich_Zurich1932.tif	File:Graustein Smith Rellich Zurich1932.tif	1.222222222	0	file
/wiki/File:ETH-BIB-Genf,_Gaswerk_der_Stadt-Inlandflüge-LBS_MH03-0325.tif	File:ETH-BIB-Genf,_Gaswerk_der_Stadt-Inlandflüge-LBS_MH03-0325.tif	File:ETH-BIB-Genf, Gaswerk der Stadt-Inlandflüge-LBS MH03-0325.tif	1.222222222	1	file
/wiki/File:ETH-BIB-Marcou,_Jules_(1824-1898)-Portrait-Portr_09635.tif_(cropped).jpg	File:ETH-BIB-Marcou,_Jules_(1824-1898)-Portrait-Portr_09635.tif_(cropped).jpg	File:ETH-BIB-Marcou, Jules (1824-1898)-Portrait-Portr 09635.tif (cropped).jpg	1.214285714	2	file
/wiki/Category:Franz_Prášil	Category:Franz_Prášil	Category:Franz Prášil	1.19047619	1	category
/wiki/File:StepanovVyacheslav_Moscow1935.tif	File:StepanovVyacheslav_Moscow1935.tif	File:StepanovVyacheslav Moscow1935.tif	1.181818182	1	file
/wiki/File:Skewes_Liebl_Zurich1932.tif	File:Skewes_Liebl_Zurich1932.tif	File:Skewes Liebl Zurich1932.tif	1.181818182	0	file
/wiki/File:ETH-BIB-ETH,_Architektura,_Szene_aus_dem_Theaterstück_-Der_göttliche_Funke-_-_Weihnachtskommers_1915_im_Zürichorn_(12._Dezember)-Portrait-Portr_12969.tif_(cropped).jpg	File:ETH-BIB-ETH,_Architektura,_Szene_aus_dem_Theaterstück_-Der_göttliche_Funke-_-_Weihnachtskommers_1915_im_Zürichorn_(12._Dezember)-Portrait-Portr_12969.tif_(cropped).jpg	File:ETH-BIB-ETH, Architektura, Szene aus dem Theaterstück -Der göttliche Funke- - Weihnachtskommers 1915 im Zürichorn (12. Dezember)-Portrait-Portr 12969.tif (cropped).jpg	1.181818182	2	file
/wiki/File:Wolff_Archibald_Straszewicz_Fehr_Zurich1932.tif	File:Wolff_Archibald_Straszewicz_Fehr_Zurich1932.tif	File:Wolff Archibald Straszewicz Fehr Zurich1932.tif	1.166666667	0	file
/wiki/File:ETH-BIB-Schinz,_Hans_(1858-1941)_und_Keller,_Arzt,_Küsnacht-Portrait-Portr_10484.tif_(cropped).jpg	File:ETH-BIB-Schinz,_Hans_(1858-1941)_und_Keller,_Arzt,_Küsnacht-Portrait-Portr_10484.tif_(cropped).jpg	File:ETH-BIB-Schinz, Hans (1858-1941) und Keller, Arzt, Küsnacht-Portrait-Portr 10484.tif (cropped).jpg	1.153846154	2	file
/wiki/File:ETH-BIB-Früh,_Johann_Jakob_(1852-1938)-Portrait-Portr_02884.tif_(cropped).jpg	File:ETH-BIB-Früh,_Johann_Jakob_(1852-1938)-Portrait-Portr_02884.tif_(cropped).jpg	File:ETH-BIB-Früh, Johann Jakob (1852-1938)-Portrait-Portr 02884.tif (cropped).jpg	1.153846154	2	file
/wiki/File:WilkoszWitold_Zurich1932.tif	File:WilkoszWitold_Zurich1932.tif	File:WilkoszWitold Zurich1932.tif	1.153846154	1	file
/wiki/File:ETH-BIB-Wild,_Johannes_(1814-1894)-Portrait-Portr_00289.tif_(cropped).jpg	File:ETH-BIB-Wild,_Johannes_(1814-1894)-Portrait-Portr_00289.tif_(cropped).jpg	File:ETH-BIB-Wild, Johannes (1814-1894)-Portrait-Portr 00289.tif (cropped).jpg	1.153846154	2	file
/wiki/Category:Hans_Bluntschli	Category:Hans_Bluntschli	Category:Hans Bluntschli	1.153846154	1	category
/wiki/File:ETH-BIB-Ritter,_Karl_Wilhelm_(1847-1906)-Portrait-Portr_00873.jpg	File:ETH-BIB-Ritter,_Karl_Wilhelm_(1847-1906)-Portrait-Portr_00873.jpg	File:ETH-BIB-Ritter, Karl Wilhelm (1847-1906)-Portrait-Portr 00873.jpg	1.125	2	file
/wiki/File:WhitneyHassler_Moscow1935.tif	File:WhitneyHassler_Moscow1935.tif	File:WhitneyHassler Moscow1935.tif	1.125	1	file
/wiki/File:BorsukKarol_Moscow1935.tif	File:BorsukKarol_Moscow1935.tif	File:BorsukKarol Moscow1935.tif	1.111111111	1	file
/wiki/Category:Georg_Lunge	Category:Georg_Lunge	Category:Georg Lunge	1.111111111	1	category
/wiki/File:Bays_Fueter_Chuard_Adams_Zurich1932.tif	File:Bays_Fueter_Chuard_Adams_Zurich1932.tif	File:Bays Fueter Chuard Adams Zurich1932.tif	1.090909091	1	file
/wiki/File:DaniellPercyJohn_Zurich1932.tif	File:DaniellPercyJohn_Zurich1932.tif	File:DaniellPercyJohn Zurich1932.tif	1.090909091	0	file
/wiki/File:HeffterLothar_Zurich1932.tif	File:HeffterLothar_Zurich1932.tif	File:HeffterLothar Zurich1932.tif	1.090909091	1	file
/wiki/File:HurwitzWallieAbraham_Zurich1932.tif	File:HurwitzWallieAbraham_Zurich1932.tif	File:HurwitzWallieAbraham Zurich1932.tif	1.090909091	1	file
/wiki/File:JanetMaurice_Zurich1932.tif	File:JanetMaurice_Zurich1932.tif	File:JanetMaurice Zurich1932.tif	1.090909091	0	file
/wiki/File:ETH-BIB-Franscini,_Stefano_(1796-1857)-Portrait-Portr_01742.tif_(cropped).jpg	File:ETH-BIB-Franscini,_Stefano_(1796-1857)-Portrait-Portr_01742.tif_(cropped).jpg	File:ETH-BIB-Franscini, Stefano (1796-1857)-Portrait-Portr 01742.tif (cropped).jpg	1.083333333	2	file
/wiki/File:TuckerAlbertWilliam_Moscow1935.tif	File:TuckerAlbertWilliam_Moscow1935.tif	File:TuckerAlbertWilliam Moscow1935.tif	1.083333333	0	file
/wiki/File:Bergmann_Zurich1932.tif	File:Bergmann_Zurich1932.tif	File:Bergmann Zurich1932.tif	1.076923077	0	file
/wiki/Category:Arnold_Heim	Category:Arnold_Heim	Category:Arnold Heim	1.071428571	1	category
/wiki/Category:Otto_Roth_(biologist)	Category:Otto_Roth_(biologist)	Category:Otto Roth (biologist)	1.047619048	1	category
/wiki/File:BassersdorffSwissair-20100708i.tif	File:BassersdorffSwissair-20100708i.tif	File:BassersdorffSwissair-20100708i.tif	1	1	file
/wiki/File:ETH-BIB-Bützistöckli_und_Kärpf-Dia_247-00070.tif	File:ETH-BIB-Bützistöckli_und_Kärpf-Dia_247-00070.tif	File:ETH-BIB-Bützistöckli und Kärpf-Dia 247-00070.tif	1	0	file
/wiki/File:ETH-BIB-Axen,_von_Gruonbach,_Flüelen-Dia_247-00047.tif	File:ETH-BIB-Axen,_von_Gruonbach,_Flüelen-Dia_247-00047.tif	File:ETH-BIB-Axen, von Gruonbach, Flüelen-Dia 247-00047.tif	1	0	file
/wiki/File:BrinkRaymondWoodard_Zurich1932.tif	File:BrinkRaymondWoodard_Zurich1932.tif	File:BrinkRaymondWoodard Zurich1932.tif	1	1	file
/wiki/File:ETH-BIB-Arven_im_Capettawald,_Cresta_Avers-Dia_247-00042.tif	File:ETH-BIB-Arven_im_Capettawald,_Cresta_Avers-Dia_247-00042.tif	File:ETH-BIB-Arven im Capettawald, Cresta Avers-Dia 247-00042.tif	1	0	file
/wiki/File:ETH-BIB-Arven_im_Capettawald,_Avers-Dia_247-00043.tif	File:ETH-BIB-Arven_im_Capettawald,_Avers-Dia_247-00043.tif	File:ETH-BIB-Arven im Capettawald, Avers-Dia 247-00043.tif	1	1	file
/wiki/File:ETH-BIB-Brigelserhörner,_vom_Puntaiglasgletscher-Dia_247-00081.tif	File:ETH-BIB-Brigelserhörner,_vom_Puntaiglasgletscher-Dia_247-00081.tif	File:ETH-BIB-Brigelserhörner, vom Puntaiglasgletscher-Dia 247-00081.tif	1	1	file
/wiki/File:ETH-BIB-Disgrazia-Dia_247-00039.tif	File:ETH-BIB-Disgrazia-Dia_247-00039.tif	File:ETH-BIB-Disgrazia-Dia 247-00039.tif	1	1	file
/wiki/File:ETH-BIB-Interglazialer_Kalktuff_mit_Ahorn-Blatt,_Flurlingen-Dia_247-00022.tif	File:ETH-BIB-Interglazialer_Kalktuff_mit_Ahorn-Blatt,_Flurlingen-Dia_247-00022.tif	File:ETH-BIB-Interglazialer Kalktuff mit Ahorn-Blatt, Flurlingen-Dia 247-00022.tif	1	0	file
/wiki/File:ETH-BIB-Lambach-Schuttkegel,_Schwanden-Dia_247-00170.tif	File:ETH-BIB-Lambach-Schuttkegel,_Schwanden-Dia_247-00170.tif	File:ETH-BIB-Lambach-Schuttkegel, Schwanden-Dia 247-00170.tif	1	0	file
/wiki/File:ETH-BIB-Gletschertisch,_Unteraargletscher-Dia_247-00161.tif	File:ETH-BIB-Gletschertisch,_Unteraargletscher-Dia_247-00161.tif	File:ETH-BIB-Gletschertisch, Unteraargletscher-Dia 247-00161.tif	1	0	file
/wiki/File:ETH-BIB-Interglaziale_Breccie,_Hötting_bei_Innsbruck_mit_Höhle-Dia_247-00124.tif	File:ETH-BIB-Interglaziale_Breccie,_Hötting_bei_Innsbruck_mit_Höhle-Dia_247-00124.tif	File:ETH-BIB-Interglaziale Breccie, Hötting bei Innsbruck mit Höhle-Dia 247-00124.tif	1	0	file
/wiki/File:ETH-BIB-Krater_des_Kibo-Kilimanjaroflug_1929-30-LBS_MH02-07-0568.tif	File:ETH-BIB-Krater_des_Kibo-Kilimanjaroflug_1929-30-LBS_MH02-07-0568.tif	File:ETH-BIB-Krater des Kibo-Kilimanjaroflug 1929-30-LBS MH02-07-0568.tif	1	1	file
/wiki/File:NuerensdorffWFriedli-19580911i.tif	File:NuerensdorffWFriedli-19580911i.tif	File:NuerensdorffWFriedli-19580911i.tif	1	1	file
/wiki/File:ETH-BIB-Grimsel,_Finsteraarhorn,_von_der_Furka-Dia_247-00156.tif	File:ETH-BIB-Grimsel,_Finsteraarhorn,_von_der_Furka-Dia_247-00156.tif	File:ETH-BIB-Grimsel, Finsteraarhorn, von der Furka-Dia 247-00156.tif	1	0	file
/wiki/File:ETH-BIB-Wichlenalp_bei_Elm-Dia_247-00059.tif	File:ETH-BIB-Wichlenalp_bei_Elm-Dia_247-00059.tif	File:ETH-BIB-Wichlenalp bei Elm-Dia 247-00059.tif	1	1	file
/wiki/File:ETH-BIB-Grosser_Ruchen,_kleine_Windgälle-Dia_247-00050.tif	File:ETH-BIB-Grosser_Ruchen,_kleine_Windgälle-Dia_247-00050.tif	File:ETH-BIB-Grosser Ruchen, kleine Windgälle-Dia 247-00050.tif	1	0	file
/wiki/File:FavardJean_Zurich1932.tif	File:FavardJean_Zurich1932.tif	File:FavardJean Zurich1932.tif	1	1	file
/wiki/File:ETH-BIB-Selbsanft,_Westwand-Dia_247-00054.tif	File:ETH-BIB-Selbsanft,_Westwand-Dia_247-00054.tif	File:ETH-BIB-Selbsanft, Westwand-Dia 247-00054.tif	1	0	file
/wiki/File:HopfHeinz_Moscow1935.tif	File:HopfHeinz_Moscow1935.tif	File:HopfHeinz Moscow1935.tif	1	1	file
/wiki/File:ETH-BIB-Hüfifirn,_Scheerhorn-Dia_247-00051.tif	File:ETH-BIB-Hüfifirn,_Scheerhorn-Dia_247-00051.tif	File:ETH-BIB-Hüfifirn, Scheerhorn-Dia 247-00051.tif	1	0	file
/wiki/File:NielsenJacob_Moscow1935.tif	File:NielsenJacob_Moscow1935.tif	File:NielsenJacob Moscow1935.tif	1	1	file
/wiki/File:ETH-BIB-Interglazialer_Kalktuff,_Flurlingen-Dia_247-00095.tif	File:ETH-BIB-Interglazialer_Kalktuff,_Flurlingen-Dia_247-00095.tif	File:ETH-BIB-Interglazialer Kalktuff, Flurlingen-Dia 247-00095.tif	1	0	file
/wiki/File:ETH-BIB-Kleine_Windgälle,_vom_Sattel_zur_grossen_Windgälle-Dia_247-00024-1.tif	File:ETH-BIB-Kleine_Windgälle,_vom_Sattel_zur_grossen_Windgälle-Dia_247-00024-1.tif	File:ETH-BIB-Kleine Windgälle, vom Sattel zur grossen Windgälle-Dia 247-00024-1.tif	1	1	file
/wiki/File:ETH-BIB-Strohhaus_Unter-Entfelden_"im_Holz"-Dia_247-00088.tif	File:ETH-BIB-Strohhaus_Unter-Entfelden_"im_Holz"-Dia_247-00088.tif	File:ETH-BIB-Strohhaus Unter-Entfelden "im Holz"-Dia 247-00088.tif	1	1	file
/wiki/Category:Fritz_Medicus	Category:Fritz_Medicus	Category:Fritz Medicus	1	1	category
/wiki/File:StoneMarhallHarvey_Zurich1932.tif	File:StoneMarhallHarvey_Zurich1932.tif	File:StoneMarhallHarvey Zurich1932.tif	0.923076923	0	file
/wiki/File:LefschetzSolomon_Moscow1935.tif	File:LefschetzSolomon_Moscow1935.tif	File:LefschetzSolomon Moscow1935.tif	0.923076923	0	file
/wiki/File:Koebe_Stohler_Brusotti_Hiong_Zurich1932.tif	File:Koebe_Stohler_Brusotti_Hiong_Zurich1932.tif	File:Koebe Stohler Brusotti Hiong Zurich1932.tif	0.916666667	1	file
/wiki/User:AndreasPraefcke/Bodenseekreis_new_files/2017_June_21-30	User:AndreasPraefcke/Bodenseekreis_new_files/2017_June_21-30	User:AndreasPraefcke/Bodenseekreis new files/2017 June 21-30	0.909090909	1	user_page
/wiki/File:Cohn-VossenStephan_Moscow1935.tif	File:Cohn-VossenStephan_Moscow1935.tif	File:Cohn-VossenStephan Moscow1935.tif	0.9	1	file
/wiki/File:Honegger_Vincensini_Zurich1932.tif	File:Honegger_Vincensini_Zurich1932.tif	File:Honegger Vincensini Zurich1932.tif	0.888888889	0	file
/wiki/File:ETH-BIB-Fiedler,_Wilhelm_(1832-1912)-Portrait-Portr_05903.jpg	File:ETH-BIB-Fiedler,_Wilhelm_(1832-1912)-Portrait-Portr_05903.jpg	File:ETH-BIB-Fiedler, Wilhelm (1832-1912)-Portrait-Portr 05903.jpg	0.857142857	2	file
/wiki/Category:Media_contributed_by_the_ETH-Bibliothek/Reports/improvement	Category:Media_contributed_by_the_ETH-Bibliothek/Reports/improvement	Category:Media contributed by the ETH-Bibliothek/Reports/improvement	0.833333333	12	category
/wiki/File:LindnerArthur_Zurich1932.tif	File:LindnerArthur_Zurich1932.tif	File:LindnerArthur Zurich1932.tif	0.818181818	0	file
/wiki/File:FranklFelix_Moscow1935.tif	File:FranklFelix_Moscow1935.tif	File:FranklFelix Moscow1935.tif	0.8	1	file
/wiki/User:Zwiadowca21/NewFiles/2016_May_21-31	User:Zwiadowca21/NewFiles/2016_May_21-31	User:Zwiadowca21/NewFiles/2016 May 21-31	0.8	7	user_page
/wiki/Category:Karl_Kappeler	Category:Karl_Kappeler	Category:Karl Kappeler	0.785714286	1	category
/wiki/File:ETH-BIB-Pelton,_Lester_Allen_(1829-1908)-Portrait-Portr_01503.jpg	File:ETH-BIB-Pelton,_Lester_Allen_(1829-1908)-Portrait-Portr_01503.jpg	File:ETH-BIB-Pelton, Lester Allen (1829-1908)-Portrait-Portr 01503.jpg	0.75	2	file
/wiki/File:TikhonovAndreyNikolayevich_Moscow1935.tif	File:TikhonovAndreyNikolayevich_Moscow1935.tif	File:TikhonovAndreyNikolayevich Moscow1935.tif	0.75	1	file
/wiki/Category:Media_contributed_by_the_ETH-Bibliothek/Reports/largest	Category:Media_contributed_by_the_ETH-Bibliothek/Reports/largest	Category:Media contributed by the ETH-Bibliothek/Reports/largest	0.727272727	24	category
/wiki/File:AlexandrovPavel_Moscow1935.tif	File:AlexandrovPavel_Moscow1935.tif	File:AlexandrovPavel Moscow1935.tif	0.7	0	file
/wiki/File:SmithPaul_MailletEdmond_Zurich1932.tif	File:SmithPaul_MailletEdmond_Zurich1932.tif	File:SmithPaul MailletEdmond Zurich1932.tif	0.7	0	file
/wiki/User:Sir_James/Bonn/2017_June_6	User:Sir_James/Bonn/2017_June_6	User:Sir James/Bonn/2017 June 6	0.666666667	2	user_page
/wiki/Category:Ferdinand_Rudio	Category:Ferdinand_Rudio	Category:Ferdinand Rudio	0.642857143	1	category
/wiki/User:AndreasPraefcke/Bodenseekreis_new_files/2017_June_11-20	User:AndreasPraefcke/Bodenseekreis_new_files/2017_June_11-20	User:AndreasPraefcke/Bodenseekreis new files/2017 June 11-20	0.625	2	user_page
/wiki/File:StohlerHans_Zurich1932.tif	File:StohlerHans_Zurich1932.tif	File:StohlerHans Zurich1932.tif	0.6	1	file
/wiki/Category:Media_contributed_by_the_ETH-Bibliothek/Reports/most_edited	Category:Media_contributed_by_the_ETH-Bibliothek/Reports/most_edited	Category:Media contributed by the ETH-Bibliothek/Reports/most edited	0.55	24	category
/wiki/Category:Johann_Jakob_Früh	Category:Johann_Jakob_Früh	Category:Johann Jakob Früh	0.538461538	1	category
