10887	File:ETH-BIB-Piz Radönt, Piz Vadret, Piz Kesch, Berninagruppe v. N. aus 3500 m-Inlandflüge-LBS MH01-003890.tif	82489657	6339	4331
10888	File:ETH-BIB-Piz Ravetsch, Val Curnera-Inlandflüge-LBS MH01-003378.tif	87281971	6511	4461
10889	File:ETH-BIB-Piz Riein, Piz Fess, Rheintal v. O. aus 3000 m-Inlandflüge-LBS MH01-004451.tif	95192189	6656	4758
10890	File:ETH-BIB-Piz Rosatsch, Rosegtal, Berninagruppe v. N. aus 3200 m-Inlandflüge-LBS MH01-000877.tif	77767871	6432	4022
10891	File:ETH-BIB-Piz Roseg, Piz Bernina, Piz Roseg v. N. aus 3600 m-Inlandflüge-LBS MH01-008068.tif	82999075	4311	6406
10892	File:ETH-BIB-Piz Roseg, Piz Scerscen v. S. O. aus 5000 m-Inlandflüge-LBS MH01-000864.tif	87918849	6342	4612
10893	File:ETH-BIB-Piz Roseg, Piz Seerscen, Piz Bernina, Tragfläche v. S. O. aus 5000 m-Inlandflüge-LBS MH01-000881.tif	94280539	6817	4604
10894	File:ETH-BIB-Piz Roseg, Piz Tschierva, Piz Scerscen und Piz Bernina von SW gesehen-Inlandflüge-LBS MH01-007658.tif	77498509	6167	4181
10895	File:ETH-BIB-Piz Roseg, Sella-Gruppe-Inlandflüge-LBS MH01-008071.tif	81791376	6172	4410
10896	File:ETH-BIB-Piz Roseg-Inlandflüge-LBS MH05-58-16.tif	24975013	3508	2368
10897	File:ETH-BIB-Piz Roseg-Inlandflüge-LBS MH05-58-17.tif	24911815	3508	2362
10898	File:ETH-BIB-Piz Roseg-Inlandflüge-LBS MH05-58-18.tif	24974959	3508	2368
10899	File:ETH-BIB-Piz Santeri, Piz Rentiert, Piz Medel, Piz Christallina aus 3400 m-Inlandflüge-LBS MH01-003562.tif	67269435	5780	3871
10900	File:ETH-BIB-Piz Sardona, Calfeisental, Graue Hörner, Ringelspitz v. W. aus 3600 m-Inlandflüge-LBS MH01-001364.tif	85978941	4409	6489
10901	File:ETH-BIB-Piz Sardona, Clariden, Ringelspitze v. O. aus 3500 m-Inlandflüge-LBS MH01-003028.tif	78711025	6297	4158
10902	File:ETH-BIB-Piz Sardona, Piz Segnes, Calfeisental, Ringelspitz, Bündneralpen v. W. aus 3200 m-Inlandflüge-LBS MH01-001361.tif	84845839	6432	4393
10903	File:ETH-BIB-Piz Sardona, Sardonaalp, Clariden v. O. aus 3500 m-Inlandflüge-LBS MH01-003027.tif	84495583	6357	4422
10904	File:ETH-BIB-Piz Sardona, Trinserhorn, Furka aus 3500 m-Inlandflüge-LBS MH01-003030.tif	85075447	6344	4462
10905	File:ETH-BIB-Piz Sardona, Trinserhorn, Ringelspitz aus 3500 m-Inlandflüge-LBS MH01-003029.tif	85351279	6384	4449
10906	File:ETH-BIB-Piz Scalottas, Lenzerhorn, Piz Ela, Crap la Pala v. W. aus 3000 m-Inlandflüge-LBS MH01-004452.tif	93217424	6649	4667
10907	File:ETH-BIB-Piz Scopi, Piz Medel, Tödi, Piz Segnes aus 4000 m-Inlandflüge-LBS MH01-002520.tif	85906399	6299	4537
10908	File:ETH-BIB-Piz Scopi, Piz Medel, Tödi, Wolkenmeer v. S. W. aus 3500 m-Inlandflüge-LBS MH01-003370.tif	89786451	6504	4594
10909	File:ETH-BIB-Piz Scopi, Piz Uffiern, Piz Medel, La Greina v. O. aus 3500 m-Inlandflüge-LBS MH01-003545.tif	84975603	6445	4386
10910	File:ETH-BIB-Piz Segnas, Pass dil Segnas, Martinsloch, Tschingelhörner aus 3500 m-Inlandflüge-LBS MH01-003036.tif	83458736	6281	4421
10911	File:ETH-BIB-Piz Segnas, Ringelspitz-Inlandflüge-LBS MH05-59-04.tif	24964537	3508	2367
10912	File:ETH-BIB-Piz Segnas-Inlandflüge-LBS MH05-59-03.tif	24806472	3508	2352
10913	File:ETH-BIB-Piz Sella, Berninagruppe-Inlandflüge-LBS MH01-007665.tif	76485819	6124	4157
10914	File:ETH-BIB-Piz Spadlatscha, Piz Ela v. W. aus 3300 m-Inlandflüge-LBS MH01-004444.tif	95062763	6655	4757
10915	File:ETH-BIB-Piz Spignas, Piz Sardona-Inlandflüge-LBS MH05-59-11.tif	24922406	3508	2363
10916	File:ETH-BIB-Piz Terri, Piz Scharboda, Rheinwaldhorn-Inlandflüge-LBS MH05-04-14.tif	24888299	3508	2360
10917	File:ETH-BIB-Piz Terri, Piz Scharboda, Rheinwaldhorn-Inlandflüge-LBS MH05-04-15.tif	24828045	3508	2354
10918	File:ETH-BIB-Piz Terri, Pizzo di Güida, Adula v. N. aus 3300 m-Inlandflüge-LBS MH01-007816.tif	95564504	6462	4924
10919	File:ETH-BIB-Piz Terri, Pizzo di Güida, Piz Terri, Adula v. N. aus 3300 m-Inlandflüge-LBS MH01-007817.tif	95853886	6538	4882
10920	File:ETH-BIB-Piz Terri, Vernockhörner, Güferhorn, Rheinwaldhorn v. N. W. aus 3500 m-Inlandflüge-LBS MH01-003546.tif	85351551	6474	4386
10921	File:ETH-BIB-Piz Tierri v. O. aus 3300 m-Inlandflüge-LBS MH01-007819.tif	96107462	6588	4855
10922	File:ETH-BIB-Piz Tierri, Rheinwaldhorn v. N. O.-Inlandflüge-LBS MH01-007818.tif	95687658	6550	4861
10923	File:ETH-BIB-Piz Tremoggia, Piz Güschaint, Piz Bernina-Inlandflüge-LBS MH01-007677.tif	75523331	5930	4238
10924	File:ETH-BIB-Piz Tschierva, Piz Morteratsch, Monte della Disgrazia v. N. O. aus 5000 m-Inlandflüge-LBS MH01-000863.tif	94529569	6822	4615
10925	File:ETH-BIB-Piz Tschierva, Piz Palü, Piz Bernina v. N. W. aus 3400 m-Inlandflüge-LBS MH01-007865.tif	89024857	6475	4576
10926	File:ETH-BIB-Piz Tschierva, Piz Palü, Piz Bernina, Roseggletscher v. N. W.-Inlandflüge-LBS MH01-007866.tif	87723949	6419	4549
10927	File:ETH-BIB-Piz Tschierva, Rosegletscher, Piz Palü, Piz-Inlandflüge-LBS MH01-008066.tif	80585088	6403	4189
10928	File:ETH-BIB-Piz Urlaun, Bifertenstock v. S. W. aus 3500 m-Inlandflüge-LBS MH01-004746.tif	91102715	6626	4575
10929	File:ETH-BIB-Piz Urlaun, Bifertenstock, Tödi, Langoda, Pontaiglasgletscher v. S. aus 3300 m-Inlandflüge-LBS MH01-007813.tif	92948247	6246	4953
10930	File:ETH-BIB-Piz Urlaun, Düssi, Schärhorn, Bifertengletscher v. O. aus 4000 m-Inlandflüge-LBS MH01-002271.tif	84043839	5874	4763
10931	File:ETH-BIB-Piz Urlaun, Glatscher da Punteglias, Piz Frisal, Bifertenstock v. S. W. aus 3500 m-Inlandflüge-LBS MH01-004748.tif	91015983	6625	4571
10932	File:ETH-BIB-Piz Urlaun, Glatscher da Punteglias, Tödi, Clariden v. S. aus 4000 m-Inlandflüge-LBS MH01-002516.tif	83309761	6132	4519
10933	File:ETH-BIB-Piz Urlaun, Piz Cambrialas, Düssi, Gliemspforte, Val Russein v. O. aus 4000 m-Inlandflüge-LBS MH01-002272.tif	82481468	5915	4640
10934	File:ETH-BIB-Piz Urlaun, Puntegliasgletscher, Hütte, Urlaun v. S. aus 3300 m-Inlandflüge-LBS MH01-007809.tif	92696479	6360	4854
10935	File:ETH-BIB-Piz Vadred, Berge des Unterengadins, Ofenpass v. W. aus 4000 m-Inlandflüge-LBS MH01-001515.tif	79633736	6189	4277
10936	File:ETH-BIB-Piz Val Müra, Fuorcla d'Es-cha, Val Chamuera v. N. aus 3200 m-Inlandflüge-LBS MH01-003798.tif	83920893	6317	4421
10937	File:ETH-BIB-Piz Varuna, Poschiavo aus 5000 m-Inlandflüge-LBS MH01-000872.tif	94260774	4628	6784
10938	File:ETH-BIB-Piz Vial, Piz Gaglianera, Medels v. N. aus 4000 m-Inlandflüge-LBS MH01-001124.tif	89994481	6630	4516
10939	File:ETH-BIB-Piz Vial, Piz Valdraus, Piz Medel, Gotthardgruppe v. O. aus 3400 m-Inlandflüge-LBS MH01-003557.tif	66256687	4950	4451
10940	File:ETH-BIB-Piz Vial, Val Lavaz, Val Smovix, Piz Terri, Rheinwaldhorn-Inlandflüge-LBS MH01-007812.tif	91616992	6217	4904
10941	File:ETH-BIB-Piz Viluoch, Piz Viruola, Engadin v. N. aus 3200 m-Inlandflüge-LBS MH01-003802.tif	83229299	6311	4388
10942	File:ETH-BIB-Piz Zupó, Bellavista, Crast' Agüzza, Morteratschgletscher-Inlandflüge-LBS MH05-58-26.tif	24975891	3508	2368
10943	File:ETH-BIB-Piz Zupó, Crast' Agüzza, Morteratschgletscher-Inlandflüge-LBS MH05-58-25.tif	24944073	3508	2365
10944	File:ETH-BIB-Piz Zupó, Piz Argient, Crast'Agüzza v. O. aus 5000 m-Inlandflüge-LBS MH01-000868.tif	94256482	6792	4618
10945	File:ETH-BIB-Pizzi del Ferro, Val Zocca v. N. aus 3500 m-Inlandflüge-LBS MH01-003743.tif	87701707	6548	4456
10946	File:ETH-BIB-Pizzo Badile, Pizzo Cengalo v. N. aus 3600 m-Inlandflüge-LBS MH01-003732.tif	86114935	6502	4406
10947	File:ETH-BIB-Pizzo Badile, Pizzo Cengalo, Cima della Bondasca v. N. aus 3300 m-Inlandflüge-LBS MH01-007823.tif	90504736	6478	4648
10948	File:ETH-BIB-Pizzo Badile, Pizzo Porcellizzo, Lago di Como v. N. O. aus 3600 m-Inlandflüge-LBS MH01-003731.tif	86657055	6543	4406
10949	File:ETH-BIB-Pizzo Badile, Pizzo Trabinasca, Vall dei Bagni v. N. aus 3600 m-Inlandflüge-LBS MH01-003733.tif	87734998	6562	4450
10950	File:ETH-BIB-Pizzo Badile, Pizzo Trubinasca, Veltlin v. N. aus 3600 m-Inlandflüge-LBS MH01-003730.tif	88189539	6474	4533
10951	File:ETH-BIB-Pizzo Barone, Val Chironico v. O. aus 2000 m-Inlandflüge-LBS MH01-003351.tif	88159253	6585	4454
10952	File:ETH-BIB-Pizzo Cassandra, Val Malenco, Veltlin v. N. W. aus 3700 m-Inlandflüge-LBS MH01-003735.tif	86418405	6541	4399
10953	File:ETH-BIB-Pizzo Cassinello, Pizzo di Cassimoi, Piz Jut, Rheinwaldhorn v. N. aus 3200 m-Inlandflüge-LBS MH01-003541.tif	84057479	6383	4386
10954	File:ETH-BIB-Pizzo Coròi, Greina Pass, Piz Valdraus, Piz Vial, Tödi v. S. aus 3000 m-Inlandflüge-LBS MH01-003540.tif	82884717	6286	4386
10955	File:ETH-BIB-Pizzo Cramosino, Basal v. S. O. aus 2000 m-Inlandflüge-LBS MH01-003349.tif	87970703	6587	4444
10956	File:ETH-BIB-Pizzo dell'Uomo, Piz Lucendro, Witenwasseren, Passo di Cavanna, Basodino-Inlandflüge-LBS MH01-005646.tif	78690709	6484	4036
10957	File:ETH-BIB-Pizzo di Claro, Pizzo de Groven, Calancatal aus 3500 m-Inlandflüge-LBS MH01-001086.tif	81163405	5897	4580
10958	File:ETH-BIB-Pizzo di Claro, Val Claro-Inlandflüge-LBS MH01-001354.tif	82160558	4402	6208
10959	File:ETH-BIB-Pizzo di Güida, Piz Terri, Vernockhörner v. S. W. aus 3000 m-Inlandflüge-LBS MH01-003554.tif	62867605	5893	3550
10960	File:ETH-BIB-Pizzo di San, Martino, Berninagruppe v. W. aus 3600 m-Inlandflüge-LBS MH01-003777.tif	83990308	6302	4434
10961	File:ETH-BIB-Pizzo di San, Martino, Monte, Disgrazia, Bernina v. S. W. aus 3600 m-Inlandflüge-LBS MH01-003775.tif	86803019	6471	4463
10962	File:ETH-BIB-Pizzo di San, Martino, Monte, Disgrazia, Bernina v. S. W. aus 3600 m-Inlandflüge-LBS MH01-003778.tif	83828794	6318	4417
10963	File:ETH-BIB-Pizzo di Zocca, Colle, Masino, Albignagletscher-Inlandflüge-LBS MH01-003790.tif	80831281	6316	4258
10964	File:ETH-BIB-Pizzo Masari, Campo, Tencia, Valle Piotta, Val Leventina v. N. W. aus 3700 m-Inlandflüge-LBS MH01-006191.tif	75394031	6146	4081
10965	File:ETH-BIB-Pizzo Rotondo, Pizzo Centrale, Gerental v. W. aus 4000 m-Inlandflüge-LBS MH01-005492.tif	89316683	6442	4616
10966	File:ETH-BIB-Pizzo Rotondo, Pizzo Lucendro, Gerntal, Tessin v. W. aus 4000 m-Inlandflüge-LBS MH01-005495.tif	80431725	6487	4125
10967	File:ETH-BIB-Pizzo Sole, Pizzo Scopi, Val Piora, Wolkenmeer-Inlandflüge-LBS MH01-003374.tif	87448609	6566	4433
10968	File:ETH-BIB-Pizzo Stella, Passo di Lei v. N aus 3400 m-Inlandflüge-LBS MH01-003738.tif	86405151	6499	4423
10969	File:ETH-BIB-Plagne, Péry, Orvin, Mont Sujet, Chasseral, Corgémont, Tramelan v. S. O. aus 2000 m-Inlandflüge-LBS MH01-004071.tif	80499606	5893	4545
10970	File:ETH-BIB-Plain, Fayen près de Perrefitte, Souboz v. O. aus 1000 m-Inlandflüge-LBS MH01-006031.tif	63106333	5493	3825
10971	File:ETH-BIB-Planurahütte, Schärhorn v. S. O. aus 3000 m-Inlandflüge-LBS MH01-006319.tif	92926128	4658	6638
10972	File:ETH-BIB-Planuraplateau v. N.-Inlandflüge-LBS MH01-006339.tif	87560939	4672	6237
10973	File:ETH-BIB-Platta, Crasta, Curtins, Val Fex v. N. W.-Inlandflüge-LBS MH01-004962.tif	92292195	6593	4657
10974	File:ETH-BIB-Platte mit Inschrift aus Fès -unscharf--Nordafrikaflug 1932-LBS MH02-13-0335.tif	47660916	3204	4952
10975	File:ETH-BIB-Plattenberg, Piz Cassinello, Rheinwaldhorn, Lentagletscher v. N. aus 4000 m-Inlandflüge-LBS MH01-001085.tif	82149597	5971	4575
10976	File:ETH-BIB-Plattkofel - Innerkoflerturm von S.W.-Weitere-LBS MH02-06-0044.tif	50531779	4961	3389
10977	File:ETH-BIB-Plattkofel, Zahu, Juen Kofler, Fermedaturm-Inlandflüge-LBS MH01-007284.tif	86844154	6314	4579
10978	File:ETH-BIB-Platz in der Oase Colomb-Bechar-Nordafrikaflug 1932-LBS MH02-13-0254.tif	48969673	4955	3288
10979	File:ETH-BIB-Platz in der Oase Colomb-Bechar-Nordafrikaflug 1932-LBS MH02-13-0255.tif	48956639	4953	3288
10980	File:ETH-BIB-Platz in Kano-Tschadseeflug 1930-31-LBS MH02-08-0695.tif	53805821	4961	3607
10981	File:ETH-BIB-Platz vor der Kathedrale Saint-Vincent-de-Paul in Tunis-Nordafrikaflug 1932-LBS MH02-13-0051.tif	49148095	3294	4961
10982	File:ETH-BIB-Platz vor der Kathedrale Saint-Vincent-de-Paul in Tunis-Nordafrikaflug 1932-LBS MH02-13-0052.tif	49109295	3292	4961
10983	File:ETH-BIB-Platz vor der Kathedrale Saint-Vincent-de-Paul in Tunis-Nordafrikaflug 1932-LBS MH02-13-0053.tif	49221055	3299	4961
10984	File:ETH-BIB-Platz vor der Kathedrale Saint-Vincent-de-Paul in Tunis-Nordafrikaflug 1932-LBS MH02-13-0054.tif	49256178	3315	4944
10985	File:ETH-BIB-Platz vor der Kathedrale Saint-Vincent-de-Paul in Tunis-Nordafrikaflug 1932-LBS MH02-13-0055.tif	49412333	3311	4961
10986	File:ETH-BIB-Platz vor der Kathedrale Saint-Vincent-de-Paul in Tunis-Nordafrikaflug 1932-LBS MH02-13-0056.tif	48818115	3272	4961
10987	File:ETH-BIB-Plaza de España in Sevilla-Nordafrikaflug 1932-LBS MH02-13-0566.tif	48423988	4939	3260
10988	File:ETH-BIB-Plaza de España in Sevilla-Nordafrikaflug 1932-LBS MH02-13-0567.tif	48203532	4928	3253
10989	File:ETH-BIB-Plaza de España in Sevilla-Nordafrikaflug 1932-LBS MH02-13-0568.tif	48395070	4938	3257
10990	File:ETH-BIB-Plaça Major, Poble Espanyol, Barcelona-Nordafrikaflug 1932-LBS MH02-13-0614.tif	48958719	4961	3283
10991	File:ETH-BIB-Pleidelsheim, Benningen am Neckar, Marbach am Neckar-Weitere-LBS MH02-35-0032.tif	49513054	4961	3315
10992	File:ETH-BIB-Point de Vouasson, Aiguille Rouges, Aiguille d'Arolla, Mont Collon v. N. W. aus 4500 m-Inlandflüge-LBS MH01-002125.tif	81970892	6547	4167
10993	File:ETH-BIB-Pointe de Vouasson, Lac des Dix, Le Pleurer, Grand Combin-Inlandflüge-LBS MH05-21-26.tif	25008445	3508	2365
10994	File:ETH-BIB-Pointe du Ribon - Albaron - Pointe du Colerin von Col Cenis aus 4800 m Höhe-Mittelmeerflug 1928-LBS MH02-05-0131.tif	49509248	4961	3318
10995	File:ETH-BIB-Pointe du Ribon - Albaron - Pointe du Colerin von Col Cenis aus 4800 m Höhe-Mittelmeerflug 1928-LBS MH02-05-0132.tif	99242208	4961	3330
10996	File:ETH-BIB-Pointe du Ribon - Albaron - Pointe du Colerin von Col Cenis aus 4800 m Höhe-Mittelmeerflug 1928-LBS MH02-05-0133.tif	49234680	4961	3297
10997	File:ETH-BIB-Pointe du Vallon des Étages-Tschadseeflug 1930-31-LBS MH02-08-0030.tif	52421228	4961	3514
10998	File:ETH-BIB-Pollux - Castor - Monte Rosa von W. aus 4800 m Höhe-Mittelmeerflug 1928-LBS MH02-05-0146.tif	49274867	4961	3304
10999	File:ETH-BIB-Pollux - Castor - Monte Rosa von W. aus 4800 m Höhe-Mittelmeerflug 1928-LBS MH02-05-0147.tif	49779884	4961	3338
11000	File:ETH-BIB-Pont de Vouasson, Pigne d'Arolla, Mont Blanc de Cheillon v. N. aus 3500 m-Inlandflüge-LBS MH01-006322.tif	91245678	6445	4710
11001	File:ETH-BIB-Pont-à-Mousson-Weitere-LBS MH02-51-0021.tif	47729580	4879	3255
11002	File:ETH-BIB-Pont-à-Mousson-Weitere-LBS MH02-51-0022.tif	46877836	4883	3195
11003	File:ETH-BIB-Pontarlier, Fabrik (an der Rue de Besançon)-Inlandflüge-LBS MH03-0761.tif	84451651	6431	4367
11004	File:ETH-BIB-Pontarlier, Fabrik (an der Rue de Besançon)-Inlandflüge-LBS MH03-0762.tif	84990768	6424	4400
11005	File:ETH-BIB-Pontarlier, Fabrik (an der Rue de Besançon)-Inlandflüge-LBS MH03-0763.tif	84252632	6414	4369
11006	File:ETH-BIB-Pontarlier, Fabrik (an der Rue de Besançon)-Inlandflüge-LBS MH03-0764.tif	84861146	6419	4397
11007	File:ETH-BIB-Pontarlier, Fabrik (an der Rue de Besançon)-Inlandflüge-LBS MH03-0765.tif	85566850	6473	4397
11008	File:ETH-BIB-Pontarlier, Fabrik (an der Rue de Besançon)-Inlandflüge-LBS MH03-0766.tif	84128046	6415	4363
11009	File:ETH-BIB-Pontarlier, Fabrik (an der Rue de Besançon)-Inlandflüge-LBS MH03-0767.tif	84095632	6430	4353
11010	File:ETH-BIB-Pontarlier, Fabrik (an der Rue de Besançon)-Inlandflüge-LBS MH03-0768.tif	84889437	6459	4373
11011	File:ETH-BIB-Pontarlier, Fabrik (an der Rue de Besançon)-Inlandflüge-LBS MH03-0769.tif	86697214	6452	4472
11012	File:ETH-BIB-Pontarlier, Fabrik unbekannt-Inlandflüge-LBS MH03-0740.tif	84624040	6424	4382
11013	File:ETH-BIB-Pontarlier, Schlachthaus, Automobilwerke Donnet-Zédel, Absinth-Destillerie A. Lanquetin & Cie. und Junod-Inlandflüge-LBS MH03-1723.tif	81806993	6220	4375
11014	File:ETH-BIB-Pontarlier, Schrader SA-Inlandflüge-LBS MH03-1681.tif	81363510	6230	4346
11015	File:ETH-BIB-Pontarlier, Usine Ed. Dubied & Cie., Fabrique des moteurs-Inlandflüge-LBS MH03-1278.tif	89026520	6514	4548
11016	File:ETH-BIB-Pontarlier, Usine Ed. Dubied & Cie., Fabrique des moteurs-Inlandflüge-LBS MH03-1279.tif	92086044	6472	4734
11017	File:ETH-BIB-Pontarlier, Usine Ed. Dubied & Cie., Fabrique des moteurs-Inlandflüge-LBS MH03-1280.tif	86322820	6299	4559
11018	File:ETH-BIB-Pontarlier, Usine Ed. Dubied & Cie., Fabrique des moteurs-Inlandflüge-LBS MH03-1281.tif	88291621	6482	4534
11019	File:ETH-BIB-Pontarlier, Usine Ed. Dubied & Cie., Fabrique des moteurs-Inlandflüge-LBS MH03-1747.tif	79968213	6157	4322
11020	File:ETH-BIB-Pontarlier-Inlandflüge-LBS MH03-1613.tif	82104010	6249	4370
11021	File:ETH-BIB-Ponte Tresa, Magliasina-Inlandflüge-LBS MH01-001963.tif	78031670	6633	3917
11022	File:ETH-BIB-Ponte Tresa-Inlandflüge-LBS MH01-001955.tif	98003279	6795	4801
11023	File:ETH-BIB-Pontresina aus 2300 m-Inlandflüge-LBS MH01-000861.tif	94517655	4613	6824
11024	File:ETH-BIB-Pontresina v. N. W. aus 300 m-Inlandflüge-LBS MH01-001567.tif	89483481	6580	4523
11025	File:ETH-BIB-Pontresina, Bernina Strasse, Seen v. N. W. aus 3000 m-Inlandflüge-LBS MH01-007870.tif	87567586	6370	4575
11026	File:ETH-BIB-Pontresina, Berninapass aus 3800 m-Inlandflüge-LBS MH01-000869.tif	94608885	6822	4616
11027	File:ETH-BIB-Pontresina, Hotel Bellavista-Inlandflüge-LBS MH03-0760.tif	83631935	6341	4389
11028	File:ETH-BIB-Pontresina, Muottas, Muragl, Celerina, Samedan-Inlandflüge-LBS MH01-008060.tif	97657496	6830	4760
11029	File:ETH-BIB-Pontresina, Muottas, Muragl, Samedan, Crasta Morra-Inlandflüge-LBS MH01-008061.tif	98293806	6826	4793
11030	File:ETH-BIB-Pontresina, Muottas, Muragl, Samedan, Crasta-Inlandflüge-LBS MH01-008149.tif	96051210	6761	4729
11031	File:ETH-BIB-Pontresina, Piz da Staz, Munt, Pers, Piz Chalchagen, Piz Palü aus 2200 m-Inlandflüge-LBS MH01-000853.tif	93829126	4594	6798
11032	File:ETH-BIB-Pontresina, Piz Muragl, Piz Languard v. N. W. aus 2200 m-Inlandflüge-LBS MH01-001558.tif	90865977	6640	4558
11033	File:ETH-BIB-Pontresina, Stazersee (gefrohren) Lej da Staz, Piz Languard aus 4000 m-Inlandflüge-LBS MH01-001502.tif	90852062	6700	4511
11034	File:ETH-BIB-Pontresina, Val Bernina, Val Roseg v. N. W. aus 3000 m-Inlandflüge-LBS MH01-005071.tif	88786111	6442	4589
11035	File:ETH-BIB-Pontresina-Inlandflüge-LBS MH01-008057.tif	97341288	6787	4774
11036	File:ETH-BIB-Pontresina-Inlandflüge-LBS MH01-008058.tif	95473224	6688	4752
11037	File:ETH-BIB-Pontresina-Inlandflüge-LBS MH01-008059.tif	95801140	6769	4712
11038	File:ETH-BIB-Pontresina-Oberdorf aus 300 m-Inlandflüge-LBS MH01-001568.tif	90885029	4537	6666
11039	File:ETH-BIB-Porchabellagletscher, Piz Kesch, Engadin v. N. aus 3200 m-Inlandflüge-LBS MH01-003799.tif	84185497	6327	4427
11040	File:ETH-BIB-Porchabellagletscher, Piz Kesch, Engadin, Berninagruppe v. N. aus 3200 m-Inlandflüge-LBS MH01-003800.tif	84238371	6332	4426
11041	File:ETH-BIB-Porlezza, Lago di Piano-Inlandflüge-LBS MH01-007374.tif	89499707	6284	4741
11042	File:ETH-BIB-Porlezza, Lago di Piano-Inlandflüge-LBS MH01-007415.tif	36934711	4046	3036
11043	File:ETH-BIB-Port de Bouc - Martigues - Etang de Berre - Marseille-Mittelmeerflug 1928-LBS MH02-05-0081.tif	51584435	4961	3459
11044	File:ETH-BIB-Port de Bouc aus 1800 m Höhe-Mittelmeerflug 1928-LBS MH02-05-0083.tif	50580914	4961	3392
11045	File:ETH-BIB-Port Etienne-Tschadseeflug 1930-31-LBS MH02-08-0916.tif	52995992	4961	3554
11046	File:ETH-BIB-Port Etienne-Tschadseeflug 1930-31-LBS MH02-08-0996.tif	55763676	4961	3738
11047	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0836.tif	50213701	4961	3367
11048	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0837.tif	50228459	4961	3369
11049	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0838.tif	50249775	4961	3370
11050	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0839.tif	50882075	4961	3412
11051	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0841.tif	50372475	4961	3379
11052	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0842.tif	51725334	3468	4961
11053	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0843.tif	50126421	4961	3362
11054	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0844.tif	50372443	4961	3379
11055	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0845.tif	49881835	4961	3346
11056	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0846.tif	50429431	4961	3382
11057	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0847.tif	50018323	4961	3357
11058	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0848.tif	50685945	4961	3400
11059	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0849.tif	50314299	4961	3375
11060	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0850.tif	49956143	4961	3350
11061	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0851.tif	49729989	4961	3335
11062	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0852.tif	50078021	4961	3359
11063	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0853.tif	49678815	4961	3332
11064	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0854.tif	50251295	4961	3370
11065	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0855.tif	51767019	3410	5052
11066	File:ETH-BIB-Port Said, Ägypten-Abessinienflug 1934-LBS MH02-22-0856.tif	49806839	4961	3341
11067	File:ETH-BIB-Port-Saint-Louis-du-Rhone aus 1500 m Höhe-Mittelmeerflug 1928-LBS MH02-05-0080.tif	51842997	4961	3474
11068	File:ETH-BIB-Portlilücke, Chrüzlipass, Oberalpstock v. W. aus 4000 m-Inlandflüge-LBS MH01-002401.tif	82959425	6294	4383
11069	File:ETH-BIB-Porto Lido (Flugplatz Venedig)-Weitere-LBS MH02-06-0030.tif	50512246	4961	3387
11070	File:ETH-BIB-Portrait einer Frau-Tschadseeflug 1930-31-LBS MH02-08-0650.tif	54165828	4961	3632
11071	File:ETH-BIB-Portrait einer Frau-Tschadseeflug 1930-31-LBS MH02-08-0651.tif	54579081	4961	3660
11072	File:ETH-BIB-Portrait einer Frau-Tschadseeflug 1930-31-LBS MH02-08-0661.tif	53430754	4961	3585
11073	File:ETH-BIB-Portrait einer Frau-Tschadseeflug 1930-31-LBS MH02-08-0883.tif	53687357	4961	3601
11074	File:ETH-BIB-Portrait einer Frau-Tschadseeflug 1930-31-LBS MH02-08-0953.tif	54734837	4961	3672
11075	File:ETH-BIB-Portrait einer jungen Frau von Kano-Tschadseeflug 1930-31-LBS MH02-08-0681.tif	53276501	4961	3572
11076	File:ETH-BIB-Portrait einer jungen Frau-Tschadseeflug 1930-31-LBS MH02-08-0652.tif	54613271	4961	3663
11077	File:ETH-BIB-Portrait einer jungen Frau-Tschadseeflug 1930-31-LBS MH02-08-0655.tif	53495283	4961	3586
11078	File:ETH-BIB-Portrait einer jungen Frau-Tschadseeflug 1930-31-LBS MH02-08-0656.tif	53155423	4961	3564
